# t_us, static pressure [Pa]
1941163000,99633.9346
1941263000,99632.4535
1941365000,99630.9724
1941463000,99632.4535
1941563000,99629.4914
1941663000,99626.5293
1941763000,99626.5293
1941863000,99625.0483
1941963000,99625.0483
1942063000,99625.0483
1942163000,99626.5293
1942263000,99628.0103
1942363000,99630.9724
1942463000,99633.9346
1942563000,99635.4157
1942663000,99635.4157
1942763000,99633.9346
1942863000,99632.4535
1942963000,99632.4535
1943063000,99632.4535
1943165000,99629.4914
1943268000,99626.5293
1943367000,99626.5293
1943466000,99625.0483
1943563000,99625.0483
1943663000,99625.0483
1943763000,99626.5293
1943863000,99629.4914
1943963000,99633.9346
1944063000,99635.4157
1944163000,99636.8968
1944263000,99638.3780
1944363000,99633.9346
1944463000,99632.4535
1944563000,99630.9724
1944665000,99629.4914
1944768000,99629.4914
1944863000,99628.0103
1944963000,99626.5293
1945063000,99625.0483
1945169000,99622.0864
1945265000,99623.5673
1945364000,99626.5293
1945464000,99629.4914
1945563000,99630.9724
1945663000,99635.4157
1945763000,99636.8968
1945863000,99636.8968
1945963000,99635.4157
1946063000,99636.8968
1946163000,99636.8968
1946264000,99635.4157
1946363000,99633.9346
1946463000,99632.4535
1946563000,99630.9724
1946663000,99630.9724
1946763000,99630.9724
1946863000,99630.9724
1946963000,99630.9724
1947063000,99632.4535
1947163000,99633.9346
1947263000,99633.9346
1947363000,99632.4535
1947463000,99633.9346
1947563000,99632.4535
1947664000,99635.4157
1947763000,99635.4157
1947863000,99635.4157
1947963000,99635.4157
1948063000,99635.4157
1948167000,99635.4157
1948263000,99636.8968
1948363000,99636.8968
1948464000,99636.8968
1948563000,99638.3780
1948663000,99639.8591
1948763000,99639.8591
1948863000,99639.8591
1948963000,99641.3403
1949063000,99641.3403
1949163000,99639.8591
1949263000,99641.3403
1949363000,99641.3403
1949463000,99642.8215
1949563000,99642.8215
1949663000,99642.8215
1949763000,99642.8215
1949863000,99644.3027
1949963000,99642.8215
1950063000,99642.8215
1950163000,99642.8215
1950263000,99642.8215
1950363000,99641.3403
1950463000,99641.3403
1950563000,99641.3403
1950663000,99639.8591
1950763000,99641.3403
1950863000,99641.3403
1950963000,99641.3403
1951063000,99641.3403
1951163000,99639.8591
1951263000,99639.8591
1951363000,99639.8591
1951463000,99641.3403
1951563000,99641.3403
1951663000,99641.3403
1951763000,99641.3403
1951863000,99641.3403
1951963000,99641.3403
1952063000,99639.8591
1952163000,99641.3403
1952263000,99641.3403
1952363000,99639.8591
1952463000,99639.8591
1952563000,99641.3403
1952663000,99641.3403
1952763000,99641.3403
1952863000,99639.8591
1952963000,99641.3403
1953063000,99642.8215
1953163000,99642.8215
1953263000,99642.8215
1953363000,99641.3403
1953463000,99639.8591
1953563000,99636.8968
1953663000,99632.4535
1953763000,99630.9724
