# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2]
14420000,0.0038,0.0046,0.125,0.15,2.42,-9.92
14430000,0.0014,-0.0006,0.1228,-0.03,2.42,-9.83
14440000,-0.0056,0.0016,0.1246,-0.11,2.51,-9.87
14450000,-0.0004,-0.0016,0.123,-0.19,2.5,-9.97
14460000,0.005,0.004,0.126,0.2,2.46,-9.71
14470000,0,0.0034,0.117,0.01,2.46,-9.54
14480000,-0.002,0.0036,0.1266,0.14,2.54,-10.09
14490000,-0.0044,-0.0012,0.1238,-0.27,2.64,-9.91
14500000,-0.0004,0.003,0.1208,0.32,2.28,-9.78
14510000,-0.0002,0.0006,0.1244,-0.05,2.28,-9.84
14520000,0.0024,0.0032,0.1242,0.03,2.59,-9.72
14530000,0.0012,0.0002,0.1242,0.09,2.66,-9.89
14540000,0.0012,0.005,0.1264,0.11,2.53,-9.82
14550000,0.0006,0.0072,0.1282,0.01,2.34,-9.87
14560000,0.0012,-0.0032,0.1248,0.07,2.57,-9.9
14570000,0,0.0024,0.123,-0.05,2.55,-9.92
14580000,-0.0002,-0.0002,0.1262,0.21,2.44,-9.82
14590000,0.0004,0.0024,0.122,0.1,2.48,-9.9
14600000,0.002,0.0022,0.1246,0.14,2.46,-9.98
14610000,0.0006,0.0042,0.1226,0.03,2.37,-9.87
14620000,-0.0016,-0.0002,0.128,-0.01,2.42,-10.03
14630000,0.0002,0.0008,0.1216,0,2.6,-10.01
14640000,-0.0006,0.002,0.1244,0.11,2.54,-9.62
14650000,0,-0,0.124,-0.03,2.26,-9.73
14660000,-0.0026,0.0018,0.1242,0.24,2.57,-9.85
14670000,0.0054,0.0032,0.1236,0.13,2.54,-9.91
14680000,-0.005,-0.0006,0.1258,0.03,2.4,-9.86
14690000,-0.003,0.001,0.1212,0.21,2.42,-9.91
14700000,0.001,0.0036,0.1266,-0.09,2.43,-9.7
14710000,0.0014,-0.0022,0.1188,0.1,2.79,-9.8
14720000,0.0008,0.0036,0.1288,0.14,2.31,-9.78
14730000,0.005,-0.0004,0.1226,-0.07,2.43,-9.65
14740000,-0.0014,0.0056,0.1242,0.42,2.59,-9.98
14750000,-0.0004,-0.002,0.1258,0.01,2.41,-9.71
14760000,0.0006,0.0052,0.1248,0.09,2.4,-9.87
14770000,-0.0038,0.0012,0.1228,-0.06,2.64,-9.91
14780000,0.0004,0.0004,0.1266,0.31,2.47,-9.94
14790000,0.0052,0.0026,0.1204,0.04,2.43,-9.75
14800000,-0.001,0.0018,0.1252,0.2,2.52,-10.02
14810000,0.0014,0.0044,0.1256,0.17,2.75,-10
14820000,0.0004,-0.002,0.1242,0.13,2.24,-9.83
14830000,-0.0012,0.0022,0.1234,-0.13,2.32,-9.75
14840000,-0,-0,0.1228,0.16,2.54,-9.79
14850000,0.0014,-0.0004,0.122,0.13,2.5,-9.78
14860000,-0.0006,0.0042,0.1266,0.23,2.45,-9.75
14870000,-0.0028,-0,0.1226,0.13,2.52,-9.82
14880000,0.001,0.0012,0.1236,0.12,2.37,-9.95
14890000,-0.0012,0.001,0.1236,0.23,2.54,-9.79
14900000,0.0014,0.003,0.1254,0.25,2.32,-10.03
14910000,-0.0016,0.0036,0.124,0.04,2.63,-9.83
14920000,-0.003,-0.0002,0.1244,0.25,2.4,-9.75
14930000,0.0004,0.0046,0.1228,0.28,2.32,-9.66
14940000,-0.0032,-0.0002,0.1238,0.05,2.4,-9.91
14950000,0.0086,0.0018,0.1214,0.22,2.69,-9.87
14960000,-0,-0.0006,0.125,0.07,2.38,-9.99
14970000,-0.0018,0.0032,0.1236,0.23,2.22,-9.78
14980000,0.0014,0.0006,0.1256,0.29,2.56,-9.99
14990000,0.0016,-0.0004,0.1224,0.13,2.51,-9.74
15000000,-0.002,0.001,0.1264,0.19,2.41,-9.94
15010000,0.0034,-0.0008,0.1222,0.12,2.5,-9.64
15020000,-0.0014,0.003,0.1254,0.25,2.49,-9.83
15030000,-0.0016,0.0048,0.1254,0.03,2.54,-9.88
15040000,0.0006,-0.0004,0.1206,0.24,2.48,-9.9
15050000,-0.0028,0.0008,0.1218,0.17,2.51,-9.87
15060000,-0.0006,-0.0012,0.1236,0.35,2.53,-9.88
15070000,0.0028,-0.0002,0.123,0.29,2.38,-9.78
15080000,-0.002,0.0024,0.1254,0.16,2.49,-9.78
15090000,0.003,0.0042,0.1214,0.18,2.46,-9.83
15100000,-0.0018,0.0006,0.123,0.32,2.3,-9.79
15110000,0.0024,0.0016,0.1284,0.13,2.54,-9.62
15120000,-0.0018,0.0044,0.1234,0.29,2.51,-10.08
15130000,0.0016,0.0022,0.1204,0.39,2.33,-9.93
15140000,-0.0012,0.0014,0.1236,0.09,2.6,-9.77
15150000,0.0032,-0,0.1268,0.33,2.46,-9.8
15160000,-0.0012,0.0014,0.123,0.07,2.61,-9.84
15170000,0.0014,0.0042,0.1222,0.24,2.31,-9.82
15180000,-0.0012,-0.0032,0.123,0.3,2.33,-9.67
15190000,-0.002,0.0004,0.1254,0.41,2.68,-9.99
15200000,0.0014,0.0036,0.1262,0.21,2.5,-9.95
15210000,-0.0056,0.0014,0.1262,0.29,2.55,-9.8
15220000,0.0058,0.0016,0.1268,0.32,2.52,-10.09
15230000,-0.003,0.0078,0.1216,0.21,2.42,-9.61
15240000,0.0012,-0.0036,0.1246,0.23,2.37,-9.99
15250000,0.0006,0.0068,0.1248,0.41,2.54,-9.71
15260000,-0.0012,-0.0046,0.1246,0.34,2.43,-9.88
15270000,-0.0006,0.0018,0.1242,0.48,2.49,-9.93
15280000,0.0052,-0.0012,0.1218,0.04,2.39,-9.82
15290000,0.0038,0.0012,0.1256,0.23,2.29,-9.76
15300000,-0.001,-0.0002,0.1236,0.38,2.69,-9.85
15310000,0.0026,0.006,0.1242,0.18,2.55,-9.85
15320000,-0.0026,0.0016,0.124,0.3,2.4,-9.85
15330000,-0.0024,0.0046,0.1194,0.29,2.58,-9.99
15340000,-0.0016,-0.0032,0.1282,0.24,2.46,-9.74
15350000,0.0014,0.005,0.124,0.3,2.38,-9.86
15360000,-0.001,0.0002,0.1244,0.44,2.39,-9.65
15370000,-0.0012,0.0054,0.1242,-0.15,2.09,-9.71
15380000,-0.0024,-0.001,0.1236,-0.26,2.37,-9.76
15390000,0.0038,0.002,0.1226,0.01,2.17,-9.85
15400000,-0.005,0.003,0.1238,-0.46,2.26,-10.03
15410000,-0.0016,-0.001,0.1214,-0.34,2.26,-10.03
15420000,0.0002,0.003,0.1192,0.06,2.22,-9.78
15430000,0.0014,0.0004,0.123,-0.17,2.23,-9.7
15440000,-0.0024,-0,0.123,-0.18,2.13,-9.91
15450000,-0.0044,0.001,0.1234,-0.36,2.05,-9.79
15460000,-0.002,0.0058,0.1192,-0.19,2.29,-9.79
15470000,0.0006,0.0024,0.1214,-0.04,2.57,-9.8
15480000,0.0008,0.0024,0.1248,-0.23,2.09,-9.73
15490000,-0.0034,0.001,0.1258,-0.16,2.34,-9.88
15500000,0.0012,-0.0028,0.123,-0.23,2.09,-9.99
15510000,0.0022,-0.0006,0.1244,-0.07,2.16,-9.76
15520000,0.0002,0.0068,0.1206,-0.16,2.29,-9.83
15530000,0.0004,0.0042,0.1232,-0.15,2.26,-9.79
15540000,-0.0018,0.0014,0.121,-0.13,2.1,-9.93
15550000,-0.0018,0.003,0.1254,-0.22,2.3,-9.83
15560000,0.001,-0.0026,0.1206,-0.06,2.16,-9.79
15570000,0.001,0.0018,0.1202,-0.13,2.11,-9.89
15580000,-0.001,0.0016,0.1214,-0.2,2.35,-9.91
15590000,0,0.0012,0.128,0,2.35,-9.72
15600000,-0.0002,-0.001,0.119,-0.41,2.04,-9.76
15610000,-0.0026,0.001,0.1224,0,2.1,-9.7
15620000,-0.0012,0.0004,0.1252,-0.14,2.16,-9.99
15630000,-0.0016,0.0026,0.1202,-0.17,2.27,-9.58
15640000,0.0026,-0.0008,0.1234,0.04,2.51,-9.87
15650000,-0.0016,0.003,0.1268,-0.18,2.17,-9.95
15660000,-0.0004,0.0002,0.122,-0.15,2.27,-9.82
15670000,-0.0066,0.0028,0.1238,-0.14,2.42,-10.08
15680000,0.0044,0.0032,0.1192,-0.06,2.22,-9.79
15690000,-0.0012,0.0034,0.1228,-0.06,2.32,-9.98
15700000,0.0026,0.0032,0.121,0.01,2.16,-9.75
15710000,-0.002,-0.0002,0.1214,0.03,2.39,-9.82
15720000,0.0026,-0.0006,0.1246,-0.43,2.34,-9.82
15730000,0.0012,-0.0002,0.1232,0.04,2.18,-9.89
15740000,-0.002,0.0008,0.1202,-0.2,2.16,-9.76
15750000,-0.005,0.0036,0.1218,0,1.97,-9.83
15760000,-0.0014,0.0012,0.1264,-0.19,2.48,-9.81
15770000,-0.0012,0.0016,0.1226,-0.07,1.98,-9.81
15780000,-0.0008,0.0006,0.1252,-0.15,2.23,-10.06
15790000,-0.0008,0.0052,0.123,-0.09,2.44,-9.71
15800000,0.0008,-0.0008,0.1226,-0.02,2.15,-10.05
15810000,-0.001,0.0006,0.1188,-0.25,2.22,-9.9
15820000,-0.0034,0.0038,0.1238,0.01,2.2,-9.63
15830000,0.0004,-0.0026,0.1192,0.14,2.3,-9.85
15840000,0.0006,0.0052,0.1224,-0.01,2.14,-9.82
15850000,-0.0008,0.004,0.1244,-0.05,2.2,-9.69
15860000,-0.001,-0.001,0.1244,-0.14,2.18,-9.93
15870000,-0.0022,0.002,0.1202,0.1,2.12,-9.83
15880000,0.0012,0.0012,0.125,0.08,2.35,-9.86
15890000,-0.0024,0.0024,0.12,-0.22,2.51,-10
15900000,-0.001,-0.0002,0.1266,-0.15,2.3,-9.72
15910000,-0.0018,-0.001,0.1226,-0.1,2.02,-9.56
15920000,0.0026,0.004,0.123,0.05,2.27,-10.05
15930000,0.0002,0.0016,0.1258,-0.05,2.15,-9.91
15940000,0.002,-0,0.1228,-0.07,2.25,-9.75
15950000,-0.0018,0.0006,0.1236,-0.08,2.18,-9.79
15960000,0,0.002,0.119,0.08,2.3,-9.9
15970000,-0.0046,0.004,0.123,0.05,2.32,-9.91
15980000,0.001,0.0022,0.1226,-0.09,2.03,-9.79
15990000,-0.0036,0.003,0.1228,0.18,2.24,-9.84
16000000,0.0016,0.002,0.1184,-0.23,2.35,-9.74
16010000,0.0002,-0.0008,0.1224,0.15,2.03,-9.92
16020000,0.0008,0.0026,0.1204,-0,2.36,-9.76
16030000,-0.0012,0.0024,0.1214,-0.1,2.24,-9.75
16040000,0.0008,-0.0008,0.1232,-0.2,2.35,-9.92
16050000,0.0018,0.0046,0.1236,-0.07,2.37,-9.77
16060000,-0.0012,0.0024,0.1244,-0,2.11,-9.99
16070000,-0.0022,-0.0006,0.1228,0.19,2.03,-9.9
16080000,-0.0038,0.0002,0.1224,-0.13,2.28,-9.63
16090000,0.002,-0.001,0.1232,0.04,2.27,-9.83
16100000,-0.0032,0.004,0.1206,0.06,2.27,-9.88
16110000,-0.0022,-0.0002,0.1236,0.08,2.05,-9.72
16120000,-0.0006,0.0016,0.1228,0.02,2.38,-9.91
16130000,-0.0022,0.0022,0.1228,0.04,2.18,-9.85
16140000,0.0026,-0.0016,0.1218,-0.08,2.31,-9.79
16150000,0.0024,0.0054,0.12,0.15,2.32,-9.66
16160000,-0.0026,0.0032,0.123,-0.04,2.23,-9.97
16170000,0.0014,0.004,0.1208,-0.08,2.15,-9.76
16180000,-0.003,-0.0014,0.1222,0.13,2.36,-9.9
16190000,0.0004,0.002,0.1242,0.19,2.05,-9.61
16200000,0.0004,0.0022,0.1244,0.06,2.43,-10.01
16210000,-0.0004,0.0024,0.1206,-0.04,2.31,-9.73
16220000,-0.0054,-0.0004,0.1234,-0.08,2.25,-9.86
16230000,-0.001,0.0054,0.1246,0.11,2.06,-9.78
16240000,-0.0024,-0.0006,0.1242,0,2.36,-9.9
16250000,0.0034,0.001,0.1236,0.16,2.23,-9.74
16260000,-0.0042,0.0006,0.1214,0.2,2.26,-9.98
16270000,0.0014,0.0008,0.1244,-0.14,2.41,-9.91
16280000,-0.0026,0.0032,0.1222,0.05,2.34,-9.83
16290000,-0.0036,0.0028,0.12,0.25,2.02,-9.64
16300000,0.0024,0.0012,0.124,0.1,2.28,-9.97
16310000,0,0.0016,0.1192,-0.08,2.08,-9.84
16320000,-0.001,0.0006,0.1238,-0.03,2.29,-9.92
16330000,-0.004,0.002,0.1198,-0.12,2.17,-9.75
16340000,0.0012,-0.0004,0.124,0.16,2.26,-9.93
16350000,-0.004,0.0042,0.1248,0.06,2.17,-9.86
16360000,0.0022,-0.0006,0.1238,0.24,2.34,-9.78
16370000,-0.001,0.003,0.1212,0.2,2.22,-9.96
16380000,-0.0008,0.0022,0.1196,0.14,2.21,-9.82
16390000,-0,0.0016,0.1256,0.03,2.19,-9.79
16400000,-0.0006,0.0014,0.1212,0.08,2.37,-9.84
16410000,-0.003,0.0048,0.1184,0.09,2.33,-10
16420000,0.0022,0,0.1212,0.09,2.25,-9.66
16430000,-0.0018,0.0014,0.1258,0.12,2.32,-9.98
16440000,-0.0012,0.0004,0.1242,0.21,2.04,-9.8
16450000,-0.0036,0.0032,0.1244,0.15,2.07,-9.95
16460000,-0.0004,-0.0008,0.1204,0.11,2.52,-9.8
16470000,0.005,0.001,0.124,-0.06,2.11,-9.82
16480000,-0.007,0.0008,0.123,0.17,2.25,-9.7
16490000,0.0018,0.0014,0.119,0.03,2.16,-10.02
16500000,-0.002,0.0036,0.1292,0.21,2.12,-9.8
16510000,-0.0048,0,0.1212,0.21,2.35,-9.67
16520000,0.0028,-0.0006,0.1212,0.09,2.46,-9.79
16530000,-0.008,0.0018,0.1258,0.33,1.83,-9.85
16540000,0.0022,0.003,0.1198,0.1,2.34,-9.93
16550000,-0.0048,0.0024,0.1176,0.18,2.08,-9.7
16560000,0.0042,0.002,0.1252,0.05,2.34,-9.76
16570000,-0.0012,0.003,0.1214,0.36,2.28,-9.9
16580000,0.001,-0.0022,0.1212,0,2.3,-9.92
16590000,-0.0036,0.0026,0.1228,-0.08,2.22,-9.9
16600000,-0.0004,0.0044,0.1256,0.37,2.21,-9.85
16610000,-0.0022,0.0036,0.1232,0.32,2.43,-9.47
16620000,0.0008,-0.0012,0.1212,0.01,2.15,-9.86
16630000,-0.003,0.0044,0.1226,0.27,2.25,-9.79
16640000,0.0036,-0.0004,0.1228,0.14,2.26,-10.18
16650000,-0.0036,0.0046,0.121,-0,2.29,-9.98
16660000,0.0002,0.0008,0.1196,-0.22,2.53,-9.66
16670000,-0.0018,0.0012,0.12,0.07,2.47,-9.83
16680000,0.0004,-0.0024,0.1172,-0.08,2.52,-9.83
16690000,-0.0006,0.0042,0.1186,0.05,2.6,-9.81
16700000,-0.0054,0.002,0.1176,-0.11,2.36,-9.94
16710000,0.0032,0.0026,0.1204,-0.04,2.63,-10.07
16720000,-0.0018,-0.0008,0.123,-0.15,2.73,-9.69
16730000,-0.0024,-0.003,0.1206,-0.18,2.57,-9.83
16740000,-0.0006,0.0034,0.1186,-0.02,2.44,-9.83
16750000,-0.0038,0.002,0.1174,-0.16,2.54,-9.8
16760000,0.0042,0.0028,0.125,0.19,2.49,-9.79
16770000,0,0,0.121,-0.09,2.81,-9.92
16780000,-0.0012,0.0012,0.1152,0.06,2.37,-9.94
16790000,-0.0012,0.004,0.1236,0.12,2.27,-9.79
16800000,-0.005,0.0018,0.1186,-0.21,2.25,-9.77
16810000,0.0022,0.0046,0.1188,-0.16,2.54,-9.99
16820000,-0.0012,-0.0002,0.1188,0.07,2.42,-9.7
16830000,-0.0028,0,0.1194,0.08,2.59,-9.85
16840000,-0.0012,0.0022,0.1194,-0.03,2.44,-9.81
16850000,-0.001,0.0004,0.1204,0.16,2.41,-9.95
16860000,-0.0026,0.0002,0.1214,-0.21,2.58,-9.66
16870000,-0.0028,0.0042,0.122,-0.05,2.49,-9.81
16880000,0.0018,-0.0008,0.1146,-0.06,2.28,-9.94
16890000,0.0006,0.0046,0.121,0.14,2.53,-9.9
16900000,0.0032,-0.0014,0.1192,-0.16,2.48,-9.81
16910000,-0.0012,-0.0002,0.1232,0.1,2.59,-9.77
16920000,-0.0028,0.0032,0.1168,0.05,2.38,-9.82
16930000,-0.0014,0.0016,0.1206,0.06,2.44,-9.92
16940000,-0.0026,-0.001,0.1208,-0.04,2.61,-9.83
16950000,-0.0048,0.002,0.119,0.09,2.54,-9.86
16960000,0.0046,0.0046,0.1222,0.1,2.45,-9.8
16970000,0.0006,-0.0002,0.1182,0.26,2.52,-9.85
16980000,-0.0018,0.0024,0.1176,0.02,2.47,-9.77
16990000,-0.0042,0.005,0.1224,-0.07,2.36,-9.84
17000000,0.0012,-0.002,0.1172,0.03,2.49,-9.79
17010000,-0.0048,0.0018,0.1196,-0.1,2.55,-9.66
17020000,-0.0008,0.0004,0.1206,-0.01,2.51,-9.81
17030000,-0.0008,0.0074,0.1246,0.07,2.51,-9.87
17040000,0.0004,-0.004,0.1142,0.05,2.35,-9.84
17050000,0.0002,0.0036,0.1226,-0.16,2.4,-9.76
17060000,0.0014,0.0014,0.1212,0.19,2.68,-9.95
17070000,-0.001,-0.002,0.1198,0.13,2.38,-9.78
17080000,0.0012,0.0026,0.119,-0,2.57,-10.06
17090000,-0.0008,-0,0.1214,0.14,2.74,-9.76
17100000,-0.0004,0.0046,0.1204,0.02,2.43,-9.91
17110000,0,-0.0018,0.1184,0.01,2.52,-9.83
17120000,-0.0026,0.0012,0.1212,0.04,2.38,-9.81
17130000,0.002,0.0062,0.1174,0.12,2.52,-9.9
17140000,-0.003,-0.0004,0.1172,0.04,2.47,-9.8
17150000,0.003,0,0.1192,0.09,2.43,-9.86
17160000,-0.0014,0.0044,0.1228,0.17,2.44,-9.72
17170000,-0.003,0.0018,0.1216,0.09,2.5,-10.03
17180000,-0.0036,-0.0002,0.1216,0.11,2.55,-9.68
17190000,0.0004,-0.002,0.1184,-0.06,2.38,-10.03
17200000,-0,0.0038,0.1202,0.21,2.47,-9.62
17210000,-0.0036,0.0034,0.1212,0.05,2.49,-9.84
17220000,-0.002,-0.0012,0.1226,0.16,2.49,-9.91
17230000,-0.0036,0.0006,0.1186,0.16,2.45,-9.92
17240000,0.0016,0.0018,0.1166,-0.09,2.51,-9.64
17250000,-0.0006,0.0052,0.1182,0.27,2.58,-9.83
17260000,-0.0036,0.0048,0.1202,-0.03,2.51,-9.87
17270000,0.0036,0.0006,0.1204,0.23,2.43,-9.83
17280000,-0.0004,0.0014,0.1202,0.19,2.49,-9.88
17290000,-0.0014,0.0028,0.1188,0.09,2.57,-9.7
17300000,-0.0002,-0.0004,0.1188,0.15,2.5,-9.91
17310000,-0.0002,0.0004,0.1206,-0.12,2.56,-9.97
17320000,-0.0032,0.0056,0.1192,0.19,2.43,-9.7
17330000,0.0004,0.001,0.1222,0.04,2.47,-9.97
17340000,0.0002,0.0006,0.1192,0.35,2.46,-9.62
17350000,0.0016,0.0022,0.1202,0.17,2.59,-9.81
17360000,-0.0068,0.0038,0.1154,0.19,2.46,-9.88
17370000,0.0006,0.0042,0.1236,0.3,2.6,-9.8
17380000,0.0004,-0.0024,0.1172,0.09,2.59,-9.8
17390000,0.0004,-0.0002,0.1192,0.23,2.32,-9.81
17400000,-0.0042,0.002,0.1212,0.03,2.46,-9.85
17410000,-0.0064,-0.0012,0.1168,-0,2.5,-9.78
17420000,0.0018,-0.003,0.123,0.26,2.36,-9.98
17430000,-0,0.0038,0.1232,0.2,2.41,-9.87
17440000,0.0004,0.0036,0.12,0.24,2.52,-9.76
17450000,-0.005,0.0034,0.1192,0.18,2.46,-9.97
17460000,0.0034,0.001,0.1254,0.23,2.73,-9.89
17470000,0.004,-0.0022,0.1194,0.32,2.5,-9.71
17480000,-0.0018,0.0042,0.1192,0.16,2.36,-9.77
17490000,-0.0008,-0,0.1246,0.07,2.36,-9.98
17500000,-0.001,0.003,0.1158,0.19,2.4,-9.68
17510000,-0.0076,0.002,0.1212,0.22,2.52,-9.87
17520000,0.0038,0.0024,0.1196,0.28,2.48,-9.91
17530000,0,-0.0008,0.1176,0.31,2.4,-9.73
17540000,-0.0024,0.005,0.12,0.09,2.53,-9.89
17550000,-0.0026,-0.0024,0.1194,0.09,2.58,-9.84
17560000,-0.0048,0.0036,0.121,0.26,2.49,-9.89
17570000,0.0024,0.0002,0.118,0.31,2.45,-9.83
17580000,-0.0002,0.004,0.1176,0.36,2.39,-9.86
17590000,0.0032,0.0012,0.1182,0.18,2.49,-9.84
17600000,-0.0028,-0.0002,0.1202,0.1,2.56,-9.84
17610000,0.0014,0.0014,0.1156,0.21,2.61,-9.87
17620000,-0.0006,0.0062,0.1208,0.23,2.54,-9.67
17630000,0.0004,-0.002,0.1208,0.21,2.26,-9.74
17640000,-0.0036,0.0024,0.1198,0.19,2.65,-9.9
17650000,0.0014,0.0038,0.12,0.32,2.55,-9.91
17660000,-0.0032,0,0.1208,0.17,2.5,-9.69
17670000,-0.0054,0.001,0.1214,0.31,2.44,-9.76
17680000,0.0026,0.0002,0.1218,0.31,2.43,-9.98
17690000,-0.0004,0.0014,0.1172,0.18,2.54,-9.8
17700000,-0.001,0.0038,0.1208,0.26,2.47,-9.87
17710000,0.0016,0.0022,0.1214,-0.03,2.56,-9.82
17720000,-0.0034,0.0014,0.1216,0.62,2.41,-9.77
17730000,-0.0018,0.0018,0.1166,0.38,2.44,-10.01
17740000,-0.003,0.0008,0.1212,0.27,2.63,-9.8
17750000,-0.0012,0,0.1208,0.19,2.4,-9.9
17760000,0.0018,0.0008,0.1168,0.3,2.26,-9.77
17770000,0.001,-0.0008,0.1202,0.43,2.62,-9.97
17780000,-0.0026,0.0014,0.1174,0.27,2.69,-9.81
17790000,-0.0024,0.0048,0.1224,0.53,2.52,-10.04
17800000,-0.0028,-0.0018,0.1218,0.14,2.25,-9.76
17810000,-0.001,0.0036,0.1214,0.24,2.47,-9.64
17820000,-0.0014,-0.0006,0.1192,0.1,2.42,-9.79
17830000,0.0004,0.001,0.121,0.36,2.44,-9.64
17840000,-0,0.0028,0.1166,0.13,2.49,-9.95
17850000,0.001,0.0028,0.1226,0.26,2.43,-9.71
17860000,-0.0016,0.0018,0.1188,0.34,2.5,-10.1
17870000,-0.002,-0.0026,0.1182,0.4,2.5,-9.8
17880000,-0.0026,0.0028,0.119,0.19,2.56,-9.72
17890000,-0.002,0.0034,0.121,0.4,2.49,-9.74
17900000,-0.0026,-0.0012,0.1202,0.4,2.41,-9.91
17910000,-0.0018,0.0004,0.1192,0.25,2.42,-9.95
17920000,0.0012,0.0036,0.12,0.26,2.41,-9.88
17930000,0.0004,-0.0018,0.1294,0.07,2.54,-9.85
17940000,-0.0024,0.0052,0.1248,0.01,2.36,-9.83
17950000,-0.0018,-0.0038,0.126,-0.06,2.52,-9.77
17960000,-0.0038,0.0014,0.1302,-0.2,2.44,-9.72
17970000,0.0018,0.0032,0.125,-0.19,2.31,-9.81
17980000,-0.0012,0.0016,0.1234,-0.01,2.45,-9.75
17990000,-0.0034,0.003,0.13,-0.15,2.42,-9.66
18000000,-0.0014,0.0004,0.1246,0.18,2.41,-10.08
18010000,0.0016,0.0026,0.128,-0.06,2.34,-9.61
18020000,-0.0016,-0,0.1278,-0.01,2.34,-9.86
18030000,-0.001,-0.0006,0.1246,0.1,2.44,-10.04
18040000,-0.0036,0.003,0.1316,0.03,2.42,-9.82
18050000,-0.0004,0.0014,0.1272,-0.2,2.45,-9.89
18060000,0,0.002,0.1228,0.07,2.39,-10.01
18070000,-0.003,0.004,0.1272,0.02,2.57,-9.71
18080000,-0.0004,-0.001,0.127,0.11,2.24,-9.9
18090000,-0.0028,-0.0036,0.1266,-0.18,2.3,-10.06
18100000,0,0.0052,0.1264,0.11,2.49,-9.56
18110000,0.0004,0.0018,0.1262,-0.05,2.47,-9.9
18120000,-0.0006,0.0028,0.1252,0.21,2.37,-9.69
18130000,-0.0022,-0.0024,0.1198,-0.18,2.38,-9.7
18140000,-0.002,0.0032,0.1296,-0.02,2.53,-9.87
18150000,-0.0042,0.0052,0.1314,-0.01,2.3,-10.06
18160000,-0.0018,-0.0002,0.1248,0.07,2.52,-9.86
18170000,0.0008,-0.001,0.1276,-0.05,2.69,-9.86
18180000,-0.0002,0.0036,0.1206,0.11,2.14,-9.92
18190000,-0.001,0.0032,0.128,0.22,2.38,-9.76
18200000,-0.0024,0.0038,0.1292,-0.12,2.32,-9.76
18210000,-0.0026,0.0028,0.1278,0.06,2.58,-9.8
18220000,-0.003,0.0026,0.1242,0.18,2.32,-10.04
18230000,-0.0078,0,0.1304,-0.19,2.38,-9.81
18240000,0.0044,-0.0004,0.1254,0.06,2.39,-9.71
18250000,-0.0012,0.0002,0.127,0.01,2.45,-9.75
18260000,-0.0042,0.0044,0.129,-0.1,2.47,-9.81
18270000,-0.003,0.0022,0.1274,0.11,2.41,-10
18280000,0.002,0.002,0.1266,-0.04,2.32,-9.81
18290000,-0.0014,0.0038,0.123,-0.15,2.43,-9.72
18300000,-0.0024,-0.003,0.1294,0.23,2.29,-9.75
18310000,-0.001,0.0046,0.1236,0.2,2.42,-10.03
18320000,0.0002,0.001,0.1278,0.28,2.34,-9.88
18330000,-0.0006,0.0006,0.1258,0.22,2.33,-9.8
18340000,-0.0004,-0.0006,0.1294,-0.15,2.45,-9.76
18350000,0.0004,0.002,0.1252,0.09,2.57,-9.57
18360000,0.0002,0.0006,0.125,0.14,2.47,-10.03
18370000,0.0006,-0.004,0.126,-0.07,2.53,-9.75
18380000,-0.0024,0.0048,0.1274,0.11,2.36,-9.92
18390000,-0.0018,0.003,0.1298,0.2,2.26,-9.97
18400000,-0.0066,0.0044,0.1264,0.09,2.29,-9.91
18410000,-0.0014,-0.0006,0.1278,0.07,2.44,-9.74
18420000,-0.0016,0.0016,0.1244,-0.01,2.63,-9.85
18430000,-0.001,0.007,0.1292,0.04,2.31,-9.98
18440000,-0.0028,-0.0028,0.1286,0.09,2.39,-9.95
18450000,-0.0006,0.004,0.1246,0.23,2.29,-9.85
18460000,-0.0042,-0.0024,0.127,0.09,2.45,-9.84
18470000,-0.0022,0.004,0.123,0.37,2.55,-9.8
18480000,0.0014,0.0026,0.1288,0.01,2.28,-9.76
18490000,-0.0018,0.0016,0.1236,0.24,2.29,-10.03
18500000,0.001,0.0022,0.1306,-0.01,2.5,-9.53
18510000,0.0014,-0.002,0.128,0.04,2.47,-9.73
18520000,-0.0048,0.0036,0.125,0.21,2.3,-10
18530000,0.0018,0.008,0.1254,0.19,2.34,-9.82
18540000,-0.0072,-0.0004,0.1234,0.17,2.61,-9.74
18550000,-0.0008,0.0022,0.1282,0.13,2.34,-9.82
18560000,-0.0014,-0,0.1272,0.12,2.41,-9.91
18570000,-0.0042,-0.0014,0.1246,0.22,2.3,-9.86
18580000,-0.0004,0.0016,0.1274,0.21,2.49,-9.55
18590000,-0.0034,0.0048,0.1258,0.19,2.52,-9.78
18600000,0,0.001,0.125,0.19,2.23,-9.95
18610000,-0.0042,-0.0008,0.1304,-0.02,2.44,-9.9
18620000,0.0018,0.003,0.1274,0.09,2.52,-9.67
18630000,-0.0008,0.0016,0.1282,0.26,2.45,-9.88
18640000,-0.0024,0.003,0.1248,0.26,2.29,-9.98
18650000,0.0004,0.0048,0.1308,0.4,2.3,-9.94
18660000,-0.0024,0.004,0.1258,0.14,2.58,-9.86
18670000,-0.005,-0.0008,0.1298,-0.07,2.41,-9.73
18680000,0.003,-0.0006,0.125,0.29,2.54,-9.9
18690000,-0.003,0.0032,0.1272,0.25,2.34,-9.95
18700000,-0.0036,-0.001,0.1244,0.13,2.47,-9.74
18710000,-0.0038,0.0024,0.1256,0.09,2.5,-9.66
