# t_us, lat_deg, lon_deg, h_m, cov_pos_ned nn,ne,nd,ee,ed,dd [m^2], vn, ve, vd [m/s], cov_vel_ned nn,ne,nd,ee,ed,dd [(m/s)^2], vel_ok
# groves-profile_1: Groves LS GNSS fixes (Export_Demo_4.m)
38500000,51.0034819081,0.0055037878,19.7832,6.25,0,0,6.25,0,6.25,11.9128,16.0190,-0.3685,0.01,0,0,0.01,0,0.01,1
39000000,51.0035446651,0.0055931124,20.4062,6.25,0,0,6.25,0,6.25,12.8267,15.2441,-0.3754,0.01,0,0,0.01,0,0.01,1
39500000,51.0035965902,0.0057311396,18.1986,6.25,0,0,6.25,0,6.25,13.7128,14.5144,-0.3600,0.01,0,0,0.01,0,0.01,1
40000000,51.0036584380,0.0058231920,20.7100,6.25,0,0,6.25,0,6.25,14.6045,13.5795,-0.3449,0.01,0,0,0.01,0,0.01,1
40500000,51.0037316777,0.0059196046,19.6923,6.25,0,0,6.25,0,6.25,15.4495,12.5784,-0.3191,0.01,0,0,0.01,0,0.01,1
41000000,51.0037856059,0.0060100433,21.2416,6.25,0,0,6.25,0,6.25,16.3259,11.5695,-0.2935,0.01,0,0,0.01,0,0.01,1
41500000,51.0038704515,0.0060854368,22.8127,6.25,0,0,6.25,0,6.25,16.9344,10.5079,-0.3080,0.01,0,0,0.01,0,0.01,1
42000000,51.0039447362,0.0061589144,20.2566,6.25,0,0,6.25,0,6.25,17.5407,9.4632,-0.2343,0.01,0,0,0.01,0,0.01,1
42500000,51.0040278676,0.0062104851,19.7449,6.25,0,0,6.25,0,6.25,18.0715,8.3859,-0.2681,0.01,0,0,0.01,0,0.01,1
43000000,51.0041229055,0.0062642178,23.5251,6.25,0,0,6.25,0,6.25,18.4823,7.2426,-0.2012,0.01,0,0,0.01,0,0.01,1
43500000,51.0042026756,0.0063221858,21.3063,6.25,0,0,6.25,0,6.25,18.9224,6.0884,-0.1506,0.01,0,0,0.01,0,0.01,1
44000000,51.0042875165,0.0063483686,20.7577,6.25,0,0,6.25,0,6.25,19.2461,4.9976,-0.1743,0.01,0,0,0.01,0,0.01,1
44500000,51.0043668602,0.0064023560,21.1581,6.25,0,0,6.25,0,6.25,19.5872,3.8881,-0.1814,0.01,0,0,0.01,0,0.01,1
45000000,51.0044610873,0.0063883240,22.1858,6.25,0,0,6.25,0,6.25,19.7915,2.7270,-0.1709,0.01,0,0,0.01,0,0.01,1
45500000,51.0045400762,0.0064237759,24.3816,6.25,0,0,6.25,0,6.25,19.8841,1.4750,-0.0725,0.01,0,0,0.01,0,0.01,1
46000000,51.0046353024,0.0064377603,21.3232,6.25,0,0,6.25,0,6.25,19.9814,0.2112,-0.0679,0.01,0,0,0.01,0,0.01,1
46500000,51.0047190467,0.0064391866,22.4755,6.25,0,0,6.25,0,6.25,20.0010,0.0227,-0.0566,0.01,0,0,0.01,0,0.01,1
47000000,51.0048130178,0.0064202074,21.9573,6.25,0,0,6.25,0,6.25,20.0091,0.0057,-0.0275,0.01,0,0,0.01,0,0.01,1
47500000,51.0049025890,0.0064237591,22.7392,6.25,0,0,6.25,0,6.25,20.0120,-0.0056,-0.0543,0.01,0,0,0.01,0,0.01,1
48000000,51.0049986845,0.0064325754,22.4941,6.25,0,0,6.25,0,6.25,20.0139,0.0053,-0.0235,0.01,0,0,0.01,0,0.01,1
48500000,51.0050881570,0.0064493190,23.7296,6.25,0,0,6.25,0,6.25,20.0144,-0.0070,-0.0445,0.01,0,0,0.01,0,0.01,1
49000000,51.0051795922,0.0064482736,23.0653,6.25,0,0,6.25,0,6.25,20.0101,-0.0327,-0.0140,0.01,0,0,0.01,0,0.01,1
49500000,51.0052715373,0.0064290637,24.0713,6.25,0,0,6.25,0,6.25,19.9916,-0.0206,-0.0010,0.01,0,0,0.01,0,0.01,1
50000000,51.0053467524,0.0064309111,23.5136,6.25,0,0,6.25,0,6.25,19.9915,0.0073,0.0023,0.01,0,0,0.01,0,0.01,1
50500000,51.0054392438,0.0064436662,22.6636,6.25,0,0,6.25,0,6.25,19.9884,0.0292,-0.0035,0.01,0,0,0.01,0,0.01,1
51000000,51.0055349424,0.0064342088,21.1405,6.25,0,0,6.25,0,6.25,19.9943,0.0337,0.0073,0.01,0,0,0.01,0,0.01,1
51500000,51.0056262954,0.0064254815,22.5606,6.25,0,0,6.25,0,6.25,19.5570,0.0001,0.0283,0.01,0,0,0.01,0,0.01,1
52000000,51.0057144352,0.0064459633,23.6195,6.25,0,0,6.25,0,6.25,18.7485,-0.0012,-0.0365,0.01,0,0,0.01,0,0.01,1
52500000,51.0057928291,0.0064468232,23.4573,6.25,0,0,6.25,0,6.25,17.9621,0.0129,0.0070,0.01,0,0,0.01,0,0.01,1
