# t_us, static pressure [Pa]
5534534244,101042.859375
5534574548,101044.046875
5534614581,101044.937500
5534654651,101043.500000
5534694495,101042.875000
5534734309,101042.421875
5534774585,101042.921875
5534814314,101043.125000
5534854368,101043.468750
5534894282,101042.859375
5534935560,101042.703125
5534975538,101043.218750
5535015572,101042.750000
5535055661,101044.531250
5535095572,101044.546875
5535135570,101043.453125
5535175824,101042.156250
5535215928,101043.406250
5535255708,101044.156250
5535295628,101043.937500
5535335472,101043.640625
5535375727,101042.125000
5535415607,101042.671875
5535455693,101043.890625
5535500573,101043.484375
5535540707,101044.031250
5535580427,101043.531250
5535621065,101042.312500
5535663624,101044.062500
5535703877,101043.890625
5535743592,101044.453125
5535783277,101043.968750
5535823497,101043.921875
5535864340,101043.828125
5535904643,101044.187500
5535944045,101045.359375
5535984587,101045.593750
5536024693,101046.062500
5536064575,101046.078125
5536104869,101045.750000
5536145113,101045.828125
5536185605,101046.109375
5536227327,101045.046875
5536267919,101046.375000
5536307017,101046.171875
5536347240,101047.062500
5536387438,101047.593750
5536427439,101046.828125
5536468053,101047.671875
5536508333,101047.203125
5536548163,101047.625000
5536590416,101047.421875
5536631004,101048.046875
5536672033,101047.843750
5536712408,101048.656250
5536757616,101047.656250
5536797106,101048.421875
5536837534,101047.765625
5536877737,101047.000000
5536917368,101048.781250
5536958121,101049.609375
5536998559,101048.343750
5537038344,101049.656250
5537078594,101048.437500
5537118502,101049.265625
5537158513,101048.484375
5537198372,101048.125000
5537238846,101049.484375
5537279073,101048.593750
5537319075,101050.359375
5537359034,101049.062500
5537399484,101049.078125
5537439332,101048.828125
5537479611,101049.000000
5537523439,101048.906250
5537563635,101049.234375
5537603001,101049.453125
5537643910,101049.578125
5537687633,101049.234375
5537729436,101048.734375
5537769321,101048.921875
5537852872,101049.796875
5537892067,101048.562500
5537932561,101049.859375
5537972576,101048.765625
5538013117,101049.640625
5538053021,101049.765625
5538093618,101049.859375
5538134064,101050.015625
5538174094,101050.015625
5538216019,101049.609375
5538258183,101050.140625
5538298287,101049.859375
5538338775,101049.796875
5538380921,101049.437500
5538420501,101049.468750
5538461061,101049.328125
5538501376,101049.218750
5538541774,101048.687500
5538581324,101049.328125
5538621861,101048.968750
5538661522,101049.765625
5538701916,101050.000000
5538741754,101049.734375
5538781070,101048.859375
5538821174,101049.781250
5538861788,101049.656250
5538901177,101049.500000
5538941765,101050.046875
5538981492,101049.250000
5539021873,101050.125000
5539062516,101049.828125
5539102524,101050.109375
5539142286,101050.406250
5539182409,101049.343750
5539222902,101049.703125
5539263589,101051.031250
5539303906,101050.031250
5539345058,101049.171875
5539385341,101049.921875
5539425363,101050.437500
5539465721,101050.593750
5539505904,101049.812500
5539545054,101050.218750
5539585333,101050.546875
5539625379,101050.718750
5539665775,101050.015625
5539708801,101049.562500
5539748813,101050.468750
5539788032,101050.609375
5539828544,101050.875000
5539868024,101050.703125
5539908459,101049.656250
5539948154,101051.000000
5539988726,101050.171875
5540028421,101051.000000
5540072408,101050.718750
5540113763,101050.421875
5540153055,101050.796875
5540193299,101050.968750
5540236968,101050.187500
5540276661,101051.171875
5540316915,101050.828125
5540356841,101050.640625
5540396137,101050.828125
5540436272,101050.750000
5540477116,101050.593750
5540517433,101050.265625
5540557665,101050.875000
5540597004,101050.406250
5540637741,101051.078125
5540677475,101049.937500
5540717749,101051.609375
5540757624,101050.015625
