# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2], imu_temp_c [degC]
# block-averaged from 797 Hz by 4 (inslib_decimate_dataset.py)
5658476236,0.00189130183,-0.0191090146,0.0283863485,-0.330346816,0.443280404,-10.0434901,33.875
5658481252,0.0164813448,1.3e-10,0.0209581441,-0.627404735,-0.0335627673,-9.98309845,33.9
5658486267,-0.0062142773,0.00403711529,0.0230804869,-0.239496115,0.0436176211,-9.9394487,34.025
5658491283,-0.00351241767,-0.0196472962,0.0267945901,-0.592738012,0.172849902,-10.2760883,33.975
5658496298,-0.00702483509,-0.0239535533,0.0246722448,-0.735588795,0.393023413,-10.1200262,33.975
5658501314,0.0194533899,-0.0078050906,0.0209581441,-0.526393088,0.299688985,-9.7654491,34
5658506329,0.00540371925,0.00619024381,0.0169787507,-0.476186119,0.16686693,-9.83062416,33.95
5658511345,-0.00432297549,0.00807423104,0.0183052151,0.0348491128,0.355330665,-10.2910366,33.925
5658516360,0.0116179967,-0.016148463,0.0217540225,-0.0930591192,0.409177442,-10.3687686,33.875
5658521376,0.0137794842,-0.0123804882,0.0204275582,-0.0273118977,0.31943281,-10.1254076,33.975
5658526391,0.00864595124,-0.00134570523,0.0233457799,-0.0446452558,0.278748575,-10.0112014,33.9
5658531407,-0.000810557867,-0.0029605514,0.0201622662,-0.0380705335,0.330800469,-10.2001502,33.85
5658536422,0.010807439,-0.00349883348,0.0233457799,0.171722884,0.390031921,-10.103882,33.925
5658541438,0.0137794844,-0.00565196176,0.0220193155,-0.0619786176,0.190798827,-9.92748996,33.925
5658546453,0.00108074388,0.000269140988,0.0230804869,0.0856537844,0.217123926,-9.78398502,33.925
5658551469,0.0056739054,0.00296055145,0.0238763659,0.0252858809,0.174046498,-9.86948961,34.05
5658556484,-0.00270185961,0.00215312847,0.021754022,0.0994009345,0.318236212,-9.8264387,34
5658561500,0.00702483498,0.0104965004,0.0230804869,0.239263213,0.18242266,-9.88204631,34.025
5658566515,0.0121583686,0.00457539759,0.0228151939,-0.029702707,0.0837035613,-9.73734587,33.925
5658571531,0.00513353337,0.0123804881,0.0244069523,0.0683204271,-0.061084453,-9.7313668,33.95
5658576546,0.00297204561,0.013726193,0.0265292966,0.0892399998,0.159089055,-9.49039735,33.975
5658581562,-0.00702483535,0.0123804875,0.0273251766,0.0181134576,0.367894917,-9.65004694,33.825
5658586577,0.0108074391,0.0263758216,0.0265292977,0.212366625,0.375074481,-9.65841817,33.975
5658591593,0.0118881828,0.0274523857,0.0259987107,-0.0231279843,0.101652486,-9.78577877,33.975
5658596608,0.00297204565,0.0344500553,0.0270598831,0.366573751,0.00712146792,-9.9376548,33.875
5658601624,0.0118881831,0.033104349,0.0294475204,0.419171525,0.096866109,-10.0410985,34
5658606639,0.00135092986,0.0333734906,0.0286516415,0.395263447,0.177037981,-10.1092634,33.95
5658611655,0.0164813438,0.0384871708,0.0310392783,0.483125644,0.244047315,-9.8910155,33.925
5658616670,0.00972669511,0.0449465525,0.0297128134,0.392274942,0.0364380503,-9.86530444,34.05
5658621686,-0.000540371917,0.0508676553,0.0331616231,0.572183244,0.117208226,-10.0117993,33.875
5658626701,0.0010807439,0.0449465515,0.0339575031,0.272734527,0.203961376,-10.3669748,33.9
5658631717,-0.00135092972,0.0444082705,0.0336922091,0.0270789858,0.346954489,-10.3562122,34
5658636732,0.0162111581,0.0540973478,0.0342227956,0.0258835826,0.244645609,-10.209717,33.95
5658641747,0.00702483491,0.0562504761,0.0321004502,-0.128921239,0.0226772054,-10.0853457,33.9
5658646763,-0.00675464934,0.0584036033,0.0355492604,0.0545732803,0.223106892,-10.1266039,33.95
5658651778,-0.00486334743,0.0503293722,0.0360798459,-0.0942545235,0.388237028,-10.0147892,33.975
5658656794,-0.0126987406,0.0605567316,0.035018675,-0.197059267,0.467810595,-10.1857993,33.95
5658661809,0.00189130179,0.0645938477,0.0355492599,-0.0225302813,0.297295788,-10.2402118,34
5658668079,-0.0199937615,0.056250475,0.0376716026,-0.237703005,0.334390251,-10.3143564,34
5658673094,-0.0148602285,0.0578653212,0.0382021886,0.0910331022,0.339176626,-10.5302121,33.9
5658678110,-0.0181024596,0.0619024373,0.0374063113,0.116136592,0.448665084,-10.597779,33.95
5658683125,-0.0143198565,0.0492528092,0.0403245335,0.119125104,0.239260934,-10.6940472,34
5658688141,-0.0110776247,0.0457539752,0.040059241,-0.155817829,0.208747759,-10.3657788,33.9
5658693156,-0.0426893841,0.0497910902,0.0368757242,-0.164783356,0.359518746,-10.5529336,33.9
5658698172,-0.020263947,0.0487145271,0.0376716037,-0.0727372508,0.449861682,-10.8124395,33.95
5658703187,-0.0226956211,0.0360649015,0.0366104318,-0.443910203,0.260201342,-10.8650581,34.05
5658708203,-0.0189130176,0.0366031841,0.0384674821,-0.500691907,-0.0461270151,-10.6659442,34.075
5658713218,-0.0240465517,0.0306820792,0.0392633616,-0.588554095,0.143533319,-10.3035933,34.05
5658718234,-0.0529564485,0.0312203618,0.0366104318,-0.571220747,0.343963006,-10.5726656,33.925
5658723249,-0.0210745058,0.0274523857,0.0379368961,-0.479772325,0.467810605,-10.6330573,33.875
5658728265,-0.029180086,0.0247609753,0.0355492604,-0.465427472,0.43191275,-10.4345419,34.05
5658733280,-0.0337732472,0.0282598088,0.0358145529,-0.240093814,0.273363891,-10.6515939,33.925
5658738296,-0.0324223171,0.0150718983,0.0371410177,-0.330944521,0.433109349,-10.76281,33.925
5658743311,-0.0326925031,0.0123804882,0.0355492599,-0.168369573,0.507298246,-10.6252846,33.925
5658748327,-0.0221552496,0.0115730648,0.035018674,-0.31719737,0.485759528,-10.4207896,33.9
5658753342,-0.0299906414,0.0118422057,0.0321004502,-0.318990487,0.335586831,-10.4447071,34.025
5658758358,-0.0216148776,0.0153410396,0.0342227956,0.0145272435,0.36011704,-10.3735524,33.975
5658763373,-0.0248571092,0.00403711568,0.0331616231,-0.0111739431,0.232081361,-10.3795314,33.975
5658768389,-0.0405278981,0.00430625692,0.034488088,0.111952674,0.556956942,-10.4076346,34.025
5658773404,-0.0202639472,-0.0059211028,0.0350186734,-0.112783281,0.539008002,-10.4381297,33.95
5658778420,-0.0137794844,0.00242226928,0.0307739853,-0.139679875,0.38165575,-10.248583,33.875
5658783435,-0.0202639477,0.00538282058,0.0326310372,0.196826366,0.373279592,-9.90955187,33.875
5658788451,-0.0194533897,-0.00807423135,0.0321004507,-0.0876798045,0.0884899388,-10.1612838,33.95
5658793466,-0.0224254356,-0.00403711555,0.0328963296,0.0635388136,0.225500088,-9.91911875,33.9
5658798482,-0.0145900425,-0.00699766694,0.0334269161,0.120320507,0.224303494,-9.62792322,33.95
5658803497,-0.029990643,-0.000538281992,0.0305086923,0.216550533,0.239260929,-9.64645929,34.05
5658808513,-0.0248571087,-0.000269141085,0.034488088,0.458022165,0.482768036,-9.54540773,33.9
5658813528,-0.0240465512,-0.0110347827,0.0328963296,0.239860918,0.383450643,-9.52567574,33.9
5658818544,-0.0156707865,-0.000538282155,0.0339575026,0.366573743,0.141140128,-9.45751069,34
5658823559,-0.00999688098,-0.00403711554,0.0363451383,0.381516295,0.119601414,-9.24344869,33.9
5658828574,-0.0289098979,-0.00403711554,0.0328963301,0.471171605,0.140541834,-9.31161344,33.95
5658833590,-0.0218850641,-0.00322969245,0.0376716037,0.446665827,0.348749387,-9.2595929,33.875
5658838605,-0.0116179963,-0.00322969247,0.0334269161,0.257194285,0.179431173,-9.3104178,33.925
5658843621,-0.0156707868,0.00592110332,0.0371410177,0.568597057,0.337980032,-9.07542787,33.95
5658848636,-0.0108074385,0.00215312846,0.0368757242,0.458619857,0.0890882347,-9.43419104,33.825
5658853652,-0.0213446915,0.00457539788,0.0368757242,0.520780882,0.384647241,-9.51551075,33.975
5658858667,-0.00378260341,-0.00215312829,0.039528654,0.412596804,0.404989357,-9.46349006,34
5658863683,0.00108074393,0.00430625667,0.0358145534,0.196228663,0.243449015,-9.27214974,34.05
5658869952,-0.00783539314,0.0169558858,0.0374063113,0.570390132,0.389433622,-9.12744842,34.05
5658874968,-0.0110776245,0.00699766682,0.0360798448,0.40960829,0.608410532,-9.46946957,34.075
5658879983,0.000540372365,0.00807423109,0.0376716037,0.379125492,0.566529712,-9.52089215,34
5658884999,0.0121583687,0.0118422056,0.0368757253,0.226711473,0.469605489,-9.43000558,33.975
5658890014,-0.00972669498,0.0172250268,0.0358145534,0.225516066,0.476785071,-9.66379972,34
5658895030,0.00567390535,0.0126496291,0.039528655,0.281102358,0.647898164,-9.63629431,33.925
5658900045,-0.00486334754,0.00726680838,0.0360798464,0.152596417,0.676616428,-9.50833545,34.05
5658905061,0.00864595066,0.0207238601,0.0358145539,0.208780415,0.343364712,-9.71701606,33.925
5658910076,0.0151304148,0.0131879112,0.0371410177,0.0994009349,0.221910301,-9.5316551,33.925
5658915092,-0.0145900422,0.00619024396,0.0363451393,0.143033187,0.375672771,-9.45033554,33.95
5658920107,-0.0151304142,0.00807423096,0.0389980681,0.0479985573,0.676616437,-9.53045917,34.025
5658925123,-0.00702483535,0.00888165445,0.0339575015,-0.0470360655,0.701744905,-9.73196432,33.925
5658930138,0.010807439,0.0158793217,0.0331616226,0.227906875,0.432511049,-9.64346961,33.9
5658935154,0.0154006009,0.00215312816,0.0371410188,-0.0267141933,-0.00963086475,-9.47006739,33.925
5658940169,-0.0237763646,-0.00484453866,0.0379368961,-0.0303004096,0.303278776,-9.38635596,33.925
5658945185,-0.0245869232,-0.00565196176,0.039528654,-0.0410590432,0.808241889,-9.71880966,33.95
5658950200,0.00243167394,0.00188398711,0.0305086929,-0.170760374,0.548580771,-10.1654696,33.925
5658955216,0.0191832037,0.00753594924,0.0315698648,0.154389523,0.357723848,-9.95977867,33.975
5658960231,0.00702483535,-0.016148463,0.0368757253,-0.134898259,0.0113095517,-9.8784591,33.925
5658965247,-0.0245869227,-0.0250301185,0.0405898259,-0.136691363,0.574307548,-9.74033541,33.95
5658970262,-0.0102670666,-0.0199164372,0.0389980681,-0.0362774263,0.81422489,-9.82942809,33.9
5658975278,0.0113478111,-0.00995821861,0.0323657437,-0.187496038,0.667641953,-9.86769601,33.925
5658980293,0.018372647,-0.00995821862,0.0331616231,-0.0213348774,0.223705194,-9.61895418,33.975
5658985308,0.0083757655,-0.0226078481,0.0363451383,-0.173748888,0.119003118,-9.50235623,33.975
5658990324,-0.019993762,-0.0277215268,0.0371410177,0.0199065622,0.440887216,-9.61536652,33.975
5658995339,0.000270186145,-0.0290672319,0.0368757242,-0.12951894,0.561743319,-9.86889194,33.925
5659000355,0.00864595117,-0.0309512192,0.0344880891,-0.165381057,0.482768045,-9.66439769,33.85
5659005370,-0.00297204574,-0.0263758226,0.0355492599,-0.0828981867,0.399604678,-9.64885101,33.925
5659010386,-0.00945650896,-0.037141463,0.0347533805,-0.173151188,0.519862489,-9.82285105,33.925
5659015401,0.0121583687,-0.0325660654,0.0350186734,-0.0452429601,0.470203793,-9.85035586,33.9
5659020417,0.0135092987,-0.0425242869,0.0347533805,-0.289703075,0.318834507,-9.52567573,33.9
5659025432,-0.00459316147,-0.0417168632,0.0352839675,-0.568232224,0.201568184,-9.7421296,33.925
5659030448,-0.0135092981,-0.0368723225,0.0384674831,-0.373381367,0.825592545,-9.74392306,34
5659035463,3.85e-10,-0.0363340399,0.0334269156,-0.191679947,0.822601035,-10.1594902,33.95
5659040479,0.0321521316,-0.0228769891,0.0305086928,0.236274702,0.659864095,-10.0674076,34
5659045494,0.0299906435,-0.0357957589,0.0371410183,0.141837781,0.0358397587,-9.90835593,33.85
5659050510,0.00648446321,-0.040640298,0.033957502,0.133469951,0.0388312381,-9.7385418,33.9
5659055525,-0.0124285546,-0.0441391331,0.0387327756,0.276918446,0.518067596,-9.47664472,33.975
5659060541,0.000810557915,-0.0374106061,0.0299781069,0.126297525,0.399006378,-9.89878877,33.925
5659065556,0.0205341343,-0.0312203597,0.0331616226,0.290665584,0.422339999,-9.43538698,33.825
5659070572,0.000270185965,-0.0519442206,0.0379368972,-0.0948522258,0.157892456,-9.25959304,33.975
5659075587,-0.00405278958,-0.0460231177,0.0358145529,-0.118760302,0.293706011,-9.23388168,34.05
5659080603,-0.00540371926,-0.0390254508,0.0397939464,-0.103817755,0.668240275,-9.09575769,33.975
5659085618,0.00135092983,-0.0419860038,0.0297128139,-0.326162904,0.326612374,-9.41206747,34
5659090634,0.00513353331,-0.033642629,0.0347533815,-0.0536107885,0.408579138,-9.18485066,33.85
5659095649,-0.00459316151,-0.0395637339,0.0344880885,-0.184507522,0.345757904,-9.48680971,33.95
5659100665,-0.00297204558,-0.0379488856,0.035018675,-0.0560015905,0.512084631,-9.70087171,34.025
5659105680,0.0175620879,-0.0409094396,0.0379368972,0.0324583061,0.460631037,-9.50893342,33.9
5659110696,-0.00054037203,-0.0309512187,0.0323657437,-0.0338866205,0.323620896,-9.67037691,33.975
5659115711,0.00297204572,-0.025299259,0.0339575015,0.219539051,0.322424298,-9.87367552,33.825
5659120727,0.00216148778,-0.0328352059,0.035018674,0.118527399,0.280543468,-9.8856344,34.05
5659125742,-0.000270185918,-0.0317586418,0.0352839669,0.132274546,0.340373225,-9.72598525,33.95
5659130758,0.00378260353,-0.0242226954,0.0355492599,0.16753897,0.343963011,-9.58965516,33.9
5659135773,3e-11,-0.022338707,0.0321004507,0.0748951493,0.104045678,-9.68293361,34.025
5659140789,-0.00189130185,-0.0277215278,0.0379368972,0.0211019679,0.290714524,-9.45751054,34.05
5659145804,-0.0159409728,-0.0333734885,0.0358145529,-0.308829546,0.393621699,-9.41505701,33.95
5659150820,-0.0121583683,-0.0177633092,0.0352839669,-0.255634061,0.69456536,-9.49039735,33.975
5659155835,0.00945650922,-0.0115730648,0.034753381,-0.198852376,0.441485502,-9.4850158,33.95
5659160851,0.00702483523,-0.0150718988,0.0326310361,-0.375772163,0.261996242,-9.53584071,33.975
5659165866,-0.00108074403,-0.0231461307,0.0374063102,-0.267588102,0.256013268,-9.37439723,34.05
5659172135,-0.0116179968,-0.0118422058,0.0339575015,-0.360231918,0.521059087,-9.60161389,34.025
5659177151,0.0135092987,-0.0013457051,0.0307739853,0.0294697944,0.321825994,-9.82285105,33.925
5659182166,0.0124285546,-0.00565196193,0.0344880891,0.0025732032,0.295500904,-9.79175843,33.925
5659187182,-0.0151304145,-0.0193781546,0.0358145534,-0.1468523,0.308663451,-10.1570983,33.85
5659192197,0.00891613708,-0.012649629,0.0382021886,-0.104415463,0.607213934,-10.1612841,33.95
5659197213,0.0099968806,-0.00376797477,0.0315698648,-0.0189440709,0.414562122,-10.1349745,34
5659202228,0.0108074393,0.00699766669,0.0321004512,0.233883899,0.324219195,-10.2964183,34.05
5659207244,-0.00351241766,-0.0121113466,0.0323657432,0.11494119,0.445673592,-10.3705626,33.95
5659212259,0.00459316148,-0.014533616,0.0339575026,-0.0643694251,0.527042053,-10.2557584,33.975
5659217275,0.0272887823,-0.00888165472,0.0344880885,-0.22694437,0.398408088,-9.62433529,33.925
5659222290,0.00270185944,-0.00215312823,0.0331616231,-0.445703302,0.358322156,-9.35885071,33.975
5659227306,-0.00324223167,0.0026914103,0.0339575026,-0.216783428,0.510888023,-9.45930444,33.85
5659232321,0.0140496701,0.00269141041,0.0302433993,-0.246070829,0.562341622,-9.48322206,34
5659237337,0.00297204571,0.00672852591,0.0305086923,-0.0165532621,0.434305947,-9.37738691,33.925
5659242352,0.0183726456,0.0075359485,0.0323657432,-0.0470360673,0.14652481,-9.45212929,33.925
5659247368,0.000540371975,0.00780508979,0.0328963296,-0.0428521503,0.132165663,-9.4288095,33.925
5659252383,-0.00135093,0.0113039235,0.0347533815,0.0605502995,0.141140125,-9.60520154,34
5659257399,-0.0224254346,0.0102273594,0.0328963296,-0.0153578583,0.491144207,-9.83959307,34.025
5659262414,-0.0108074385,0.0158793217,0.0334269161,0.152596417,0.566529703,-10.1905833,33.975
5659267430,0.00378260362,0.0164176035,0.0342227956,0.144228587,0.430117866,-10.1188303,33.875
5659272445,0.00783539294,0.0174941676,0.0328963296,0.0581594931,-0.072452107,-10.2270572,33.975
5659277461,-0.00837576517,0.0161484624,0.0382021896,0.125102125,0.181226066,-9.88981972,34.075
5659282476,-0.0213446915,0.0142644751,0.034753382,-0.111587882,0.221312002,-10.2479854,33.95
5659287492,-0.00702483503,0.0296055145,0.0347533804,-0.00400151957,0.460032737,-10.2246656,33.925
5659292507,0.00216148776,0.0218004239,0.0339575021,-0.101426946,0.248235398,-10.0094078,33.95
5659297523,-0.0137794846,0.0266449631,0.035018675,-0.111587882,0.382852344,-9.99984034,33.875
5659302538,-0.00837576489,0.029336374,0.0382021896,0.0187111576,0.494135699,-10.0662116,33.95
5659307554,0.0108074388,0.0261066805,0.0350186745,-0.209611011,0.391826814,-10.0189748,33.875
5659312569,0.00594409128,0.0261066805,0.0371410177,0.0348491134,0.294902605,-9.41027343,33.975
5659317585,0.00378260339,0.0250301163,0.0382021886,-0.158806341,0.221312002,-9.15196385,34
5659322600,-0.0205341337,0.0322969259,0.0358145534,-0.0440475559,0.30986005,-9.20577859,34.075
5659327616,-0.00513353337,0.0347191963,0.0384674831,0.000182397,0.675419839,-9.40190249,33.975
5659332631,-0.0183726457,0.0293363735,0.0339575021,-0.0589901019,0.592854788,-9.69847999,33.925
5659337647,0.00297204577,0.0387563113,0.0339575021,0.288872481,0.597641164,-9.91792251,33.925
5659342662,-0.00540371956,0.0282598093,0.034488088,0.139446971,0.287723039,-10.012995,34
5659347678,-0.0186428322,0.0298746561,0.0339575021,0.135263058,0.145328209,-10.4829751,34.05
5659352693,-0.016481344,0.0218004242,0.0384674831,0.120320511,0.405587661,-10.3771395,33.925
5659357709,-0.0124285541,0.0212621421,0.0326310367,-0.197059267,0.371484699,-10.5421708,33.875
5659362724,-0.00540371939,0.022069565,0.0371410177,-0.223358153,0.45225487,-10.137964,33.95
5659367740,-0.00702483524,0.0231461291,0.034488088,-0.324369796,0.282338357,-10.0626241,34
5659372755,-0.0164813446,0.0352574779,0.0336922091,-0.0452429569,0.464819122,-10.2432016,33.95
5659377771,-0.0108074385,0.023684412,0.0368757242,-0.191679954,0.541999503,-10.5487482,33.925
5659382786,0.00135092982,0.0139953342,0.0358145524,-0.394898641,0.283534955,-10.4423155,33.925
5659387802,0.00810557889,0.0252992574,0.0368757253,-0.261013382,0.183619254,-9.8288304,33.9
5659392817,-0.0137794846,0.0231461291,0.0350186745,-0.271772023,0.153704376,-9.79713954,34
5659397833,-0.0213446915,0.0269141036,0.0358145534,-0.0165532614,0.470203797,-9.99206765,34
5659402848,0.0067546492,0.016417604,0.0355492594,-0.0763234663,0.451656575,-9.98489178,34.025
5659407864,-0.00945650906,0.0242226933,0.0336922091,0.18606773,0.638325403,-9.72000574,34.05
5659412879,0.00162111619,0.0215312832,0.0358145534,0.138251568,0.238064331,-10.0267479,33.95
5659417894,-0.00054037151,0.0129187703,0.0358145534,-0.0679556358,0.351142588,-10.0135932,33.925
5659422910,-0.0156707863,0.0121113466,0.0374063102,-0.0793119717,0.431912759,-10.1295934,33.875
5659427925,-0.00351241771,0.0113039235,0.0366104318,-0.354852599,0.413365523,-10.308377,33.975
5659432941,-0.00972669471,0.0129187702,0.0355492594,-0.157013236,0.486357831,-10.3191398,33.9
5659437956,-0.00648446322,0.00807423122,0.034222794,-0.139679878,0.525845473,-10.4453045,33.925
5659442972,-0.00270185982,0.00807423096,0.0313045712,-0.0105762408,0.658667487,-10.5846247,33.9
5659447987,0.0126987406,0.00753594916,0.0336922091,-0.0225302782,0.218918814,-10.4740059,33.85
5659453003,0.0243167367,0.00242226959,0.0336922091,-0.331542227,-0.359634947,-10.1983559,33.95
5659458018,-0.0372856633,0.0056519616,0.0360798464,-0.154024723,0.294304308,-9.79953125,34.025
5659463034,-0.0426893836,-0.0102273596,0.0371410188,-0.222162753,1.04456942,-10.1373666,34.075
5659468049,-0.011347811,-0.0145336162,0.0334269161,-0.19407076,1.43705266,-9.97831501,33.95
5659473065,0.0443104997,0.00403711568,0.0262640037,0.0707112376,0.848926138,-9.45930445,34
5659478080,0.0575496097,0.0355266178,0.0318351577,-0.145656894,-0.139461438,-9.27753114,33.95
5659483096,0.0245869238,0.0392945908,0.0326310367,0.328320813,-0.266898816,-9.20697424,33.975
5659488111,-0.0337732467,-0.00672852645,0.0363451393,0.353424301,0.570717766,-9.21056217,34.025
5659493127,-0.0235061799,-0.0177633089,0.034488087,0.0707112338,0.579093947,-9.85693336,33.975
5659498142,0.0226956211,0.0231461296,0.0328963301,0.324734611,0.66883857,-9.52687167,33.95
5659503158,0.025667667,0.036334043,0.0289169345,0.165745863,-0.140059729,-9.81746964,33.975
5659508173,-0.00945650864,0.0137261927,0.0334269161,0.414389907,0.0878916436,-9.78936627,33.925
5659513189,-0.0213446915,-0.019647297,0.0419162913,0.119125109,0.481571456,-9.86889224,33.95
5659518204,-0.00378260355,0.0051136797,0.0318351572,-0.158806341,0.279945174,-10.1242117,33.975
5659523220,0.0156707857,0.0269141036,0.0326310367,0.019906562,0.254816663,-9.85155151,33.95
5659528235,0.000540371858,0.00995821848,0.0321004507,-0.226346663,-0.0269814929,-9.90417017,33.95
5659533251,-0.0218850636,-0.00430625684,0.0397939465,-0.165978762,0.615590095,-9.82285075,33.975
5659538266,0.00999688052,-0.00511367974,0.0408551184,-0.341703156,0.62396624,-9.87367596,33.975
5659543282,0.0124285546,0.0196472958,0.0307739848,-0.119358011,0.382254049,-9.66559347,33.925
5659548297,0.030260828,0.0325660675,0.0273251756,0.334297841,0.0603699553,-9.71462404,33.875
5659553313,-0.00729502139,0.0104965007,0.0363451378,0.194435555,0.360117045,-9.64586147,33.925
5659558328,-0.0156707865,-0.00215312831,0.0358145529,0.528550996,0.49413569,-9.74332509,34.025
5659563344,0.0113478103,0.013457052,0.0395286551,0.327723116,0.759181496,-9.6679849,33.9
5659568359,0.00891613662,0.0261066805,0.0297128134,0.53811424,0.25780816,-9.98548974,33.925
5659573375,0.0181024606,0.0153410391,0.0387327751,0.544688951,0.261996237,-9.87188192,34.025
5659578390,-0.0199937617,-0.0118422066,0.0408551194,-0.102622349,0.238064336,-9.89878906,33.925
5659583406,-0.0202639475,0.00699766734,0.0389980691,-0.192277649,0.447468481,-9.97113972,34
5659588421,-0.00837576543,0.0153410401,0.0382021902,-0.42597915,0.504306745,-10.00582,33.875
5659593437,-0.00270185962,0.0188398728,0.0328963291,-0.0918637137,0.351740883,-10.0793663,34
5659598452,0.00270185968,0.00107656401,0.0397939475,-0.285519173,0.154900973,-9.75707757,33.95
5659603468,-0.006484463,-0.00672852584,0.0382021886,-0.599312741,-0.0419389313,-9.64765522,33.95
5659608483,-0.031341572,0.00888165394,0.0387327756,-0.223955861,0.567726279,-9.29965485,33.975
5659613499,-0.0289098979,0.00888165406,0.0376716047,-0.351266388,0.932687769,-9.96276849,33.95
5659618514,0.00432297527,0.0177633089,0.0318351572,0.131676845,0.979953287,-10.1863972,33.925
5659623530,0.0453912443,0.00968907742,0.0368757237,0.375539277,0.873456358,-9.56095411,33.9
5659628545,0.0278291549,0.00484453886,0.0336922085,0.33071163,-0.0102291538,-9.65662413,33.975
5659633561,0.015940972,0.0231461291,0.033957502,0.782574364,0.235671143,-9.97412925,33.925
5659638576,0.00216148774,-0.00753594939,0.0387327756,0.431125564,0.454049763,-10.1194282,33.875
5659643592,0.00324223168,-0.0115730648,0.0355492599,0.275723044,0.541999493,-10.1875931,33.9
5659648607,0.00945650895,-0.00484453866,0.0376716047,0.0360445218,0.612000309,-9.8372015,33.925
5659653622,0.000810557897,-0.00511367969,0.0328963296,-0.388323912,0.348151083,-10.1786245,33.975
5659658638,0.014590042,-0.014533616,0.0366104318,-0.569427626,0.352937468,-9.82464494,34.025
5659663653,-0.00756520705,-0.0218004255,0.0358145529,-0.730807169,0.383450652,-9.49876844,33.85
5659668669,-0.019993762,-0.00215312858,0.0297128134,-0.326162909,0.588068394,-9.63330434,34
5659673684,0.00621427713,0.0129187703,0.0286516415,-0.301059424,0.475588481,-9.92629432,33.975
5659678700,0.000270185982,-0.00188398712,0.0297128134,-0.13011664,0.336185144,-9.73136636,33.975
5659683715,-0.00162111586,-0.0145336165,0.0366104313,0.0402284311,0.565931381,-9.38456222,34.05
5659688731,-0.00999688073,-0.00511367973,0.0339575021,0.0444123461,0.678411303,-9.58247986,33.925
5659693746,0.0118881824,0.0134570522,0.0299781064,0.461010661,0.595846271,-9.73615009,33.975
5659698762,0.0164813443,0.0067285259,0.0321004502,0.371953065,0.284133252,-9.81208825,33.95
5659703777,-0.00540371945,-0.00188398727,0.0315698642,0.49268887,0.169260116,-9.9609743,33.975
5659708793,0.00459316143,-0.00080742319,0.0342227956,0.604459164,0.567127979,-9.81148999,33.95
5659713809,-0.00270185958,-0.0169558853,0.0347533815,0.159171137,0.63234242,-9.66320175,33.925
5659718824,0.0129689264,-0.00699766721,0.0358145524,0.0420215381,0.380459161,-9.67575845,33.95
5659723839,0.030260828,0.000807423028,0.0326310367,-0.146852299,0.160883946,-9.51311889,34.05
5659728855,0.0018913017,-0.00430625658,0.034753382,-0.0864843953,-0.0311695756,-9.50355216,33.95
5659733870,0.00162111586,-0.00484453866,0.0366104318,-0.0332889168,0.0962678103,-9.60221201,34.025
5659738886,-0.0202639475,-0.00888165472,0.0352839674,-0.234714491,0.574307552,-9.88683033,34
5659743901,0.0102670665,-0.00780509005,0.0355492599,-0.252047853,0.412767229,-10.1194282,33.975
5659748917,0.0356645493,-0.00861251368,0.0371410188,-0.276553631,0.257209857,-9.40369624,33.95
5659753932,0.00810557884,-0.001614846,0.0336922091,0.0999986351,-0.0305712778,-9.20577845,33.95
5659758948,-0.0159409725,0.00161484622,0.0384674821,0.265562108,0.734052991,-9.44316024,33.95
5659763963,-0.010267066,-0.0177633084,0.0352839659,0.0497916641,0.717898971,-9.97472707,33.975
5659768979,0.0480931008,-0.00699766721,0.034753381,0.0766882559,0.519862498,-9.6398818,33.875
5659773994,0.0372856649,0.00296055158,0.0342227945,0.189653943,0.141140123,-9.17050007,33.975
5659779010,1.3e-10,0.0102273593,0.0318351577,0.539907334,0.171653301,-9.69907795,33.925
5659784025,-0.00135092998,-0.0142644755,0.0397939464,0.431125573,0.753796799,-10.157696,34
5659789041,0.0151304142,-0.0266449626,0.0368757242,-0.0129670503,0.70114661,-10.3328924,33.9
5659794056,0.0432297561,-0.00995821835,0.0376716037,0.172918288,0.457639526,-9.6356962,33.975
5659799072,0.0232359935,-0.00188398729,0.0347533815,-0.226346671,-0.0455287171,-9.60819123,33.975
5659804087,-0.0140496707,-0.0145336165,0.0376716037,-0.287312273,0.323022595,-9.75050054,34.05
5659809103,-0.0140496707,-0.0306820781,0.0427121677,-0.587956403,0.712514264,-9.99744876,34
5659814118,0.00243167398,-0.0180324497,0.0318351572,-0.635174849,0.622769659,-9.99864441,34.05
5659819134,0.0289098984,0.00349883373,0.0302433993,-0.41940442,0.244645608,-9.86650008,33.95
5659824149,0.0162111586,-0.001614846,0.0334269161,-0.403266469,-0.0401440399,-9.76006755,33.925
5659829165,-0.0167515303,-0.01803245,0.0376716037,0.0240904783,0.43310934,-9.60699544,33.925
5659834180,-0.0213446915,-0.0204547198,0.0389980681,0.144228589,0.937474144,-9.94184055,33.9
5659839196,0.0105372524,-0.00807423134,0.0307739853,0.182481519,0.588666698,-10.2725005,33.95
5659844211,0.0394471535,-0.00753594901,0.0339575021,0.190251651,0.19977329,-9.93346977,33.95
5659849227,-0.00540371968,-0.022069566,0.0371410167,0.112550379,-0.0353576593,-9.75946959,34.025
