# t_us, mag_frd_x [uT], mag_frd_y [uT], mag_frd_z [uT]
5479736352,-23.9888,20.3788,20.7725
5479836977,-23.7593,21.0627,23.3382
5479937286,-24.159,21.4697,21.3861
5480037423,-22.8778,21.2399,21.4796
5480139773,-25.315,20.7928,25.1986
5480239215,-24.1404,20.9143,22.7681
5480341605,-22.6021,18.1695,18.7005
5480441823,-24.459,19.2614,21.0026
5480543396,-25.1102,20.747,21.7258
5480644044,-23.4816,21.6239,22.997
5480743361,-24.1034,20.9198,21.8294
5480843675,-25.9509,20.2319,22.6376
5480943583,-24.1841,22.0774,23.5783
5481043274,-25.4269,20.3175,23.0207
5481143464,-24.1359,19.5465,21.2939
5481243368,-22.7272,21.1782,21.0998
5481344069,-24.607,19.7363,21.2094
5481443924,-24.7054,20.7614,21.7278
5481543825,-23.3593,21.0841,21.7473
5481643317,-24.816,20.3397,22.9313
5481743389,-23.7801,20.9219,23.9015
5481846792,-24.2255,20.8404,23.2338
5481946509,-24.6072,20.3556,21.0546
5482046833,-25.2304,19.911,23.2785
5482147120,-25.2327,19.9261,19.9086
5482246443,-25.2027,21.2913,22.2212
5482346369,-25.2444,21.0786,23.3344
5482446443,-23.1043,22.33,21.8078
5482546575,-24.8752,19.5894,21.2015
5482646277,-25.0809,20.9423,24.3597
5482746539,-24.4524,18.712,20.9763
5482846577,-23.7508,18.7322,22.0107
5482946228,-25.6172,19.0048,23.0494
5483046304,-24.1447,20.6384,22.9477
5483146678,-23.5671,20.5944,22.0083
5483246838,-25.4407,20.8659,23.2314
5483346206,-24.1933,20.853,20.7024
5483447544,-24.0554,20.3688,22.4655
5483547926,-23.6839,19.0786,21.9353
5483648057,-24.7108,20.2179,20.2931
5483747827,-24.4173,20.4985,21.3387
5483847206,-24.3997,21.8696,22.2513
5483947281,-24.3039,21.0505,21.7428
5484047579,-23.5272,21.3496,22.5142
5484147387,-25.0645,21.0214,22.2087
5484248346,-23.5825,20.8751,20.6131
5484348775,-24.1631,19.336,22.0384
5484448860,-24.8779,20.4147,21.0566
5484548368,-23.8469,20.1705,22.3644
5484649274,-25.4139,21.0764,22.4953
5484750380,-23.6614,21.2761,22.5102
5484850568,-22.8596,19.7289,21.4072
5484950509,-24.11,20.2307,22.1737
5485051074,-24.5783,20.4287,20.3036
5485150315,-24.773,20.0787,20.194
5485251312,-24.9867,19.2363,22.4084
5485351938,-23.2399,20.7503,20.5159
5485452063,-24.7129,20.7603,21.9205
5485551495,-25.553,22.6535,22.1932
5485651316,-22.9825,20.9567,22.497
5485751598,-25.1423,20.9486,22.49
5485852124,-24.0299,20.7167,21.7277
