# t_us, speed_mps
# from 0x40/0x80 odometry frames. Both replay harnesses read the first two columns only; the rest is the producer's own record: stddev_mps, delay_ms, reverse (1 = travelling backwards, blank = direction unknown)
5499217758,0.0000,0.0802,85,
5499318597,0.0000,0.0802,86,
5499424233,0.0000,0.0802,87,
5499521954,0.0000,0.0802,88,
5499621753,0.0000,0.0802,88,
5499723444,0.0000,0.0802,89,
5499822509,0.0000,0.0802,86,
5499924282,0.0000,0.0802,87,
5500025060,0.0000,0.0802,88,
5500124945,0.0000,0.0802,87,
5500226071,0.0000,0.0802,88,
5500327002,0.0000,0.0802,87,
5500426546,0.0000,0.0802,86,
5500527535,0.0000,0.0802,87,
5500627296,0.0000,0.0802,85,
5500729398,0.0000,0.0802,86,
5500827042,0.0000,0.0802,84,
5500927082,0.0000,0.0802,84,
5501034113,0.0000,0.0802,89,
5501133601,0.0000,0.0802,88,
5501232248,0.0000,0.0802,86,
5501334446,0.0000,0.0802,88,
5501432871,0.0000,0.0802,86,
5501533579,0.0000,0.0802,88,
5501633461,0.0000,0.0802,86,
5501734408,0.0000,0.0802,87,
5501835289,0.0000,0.0802,88,
5501935578,0.0000,0.0802,88,
5502035354,0.0000,0.0802,87,
5502136911,0.0000,0.0802,87,
5502235152,0.0000,0.0802,85,
5502337916,0.0000,0.0802,87,
5502436038,0.0000,0.0802,85,
5502537300,0.0000,0.0802,87,
5502637156,0.0000,0.0802,86,
5502736444,0.0000,0.0802,85,
5502837084,0.0000,0.0802,85,
5502937346,0.0000,0.0802,84,
5503041777,0.0000,0.0802,88,
5503142934,0.0000,0.0802,89,
5503242091,0.0000,0.0802,87,
5503342007,0.0000,0.0802,86,
5503442814,0.0000,0.0802,87,
5503544337,0.0000,0.0802,87,
5503646078,0.0000,0.0802,88,
5503746294,0.0000,0.0802,88,
5503844367,0.0000,0.0802,87,
5503945734,0.0000,0.0802,87,
5504045339,0.0000,0.0802,87,
5504146211,0.0000,0.0802,87,
5504246257,0.0000,0.0802,87,
5504344836,0.0000,0.0802,85,
5504447216,0.0000,0.0802,87,
5504546111,0.0000,0.0802,85,
5504647854,0.0000,0.0802,86,
5504747349,0.0000,0.0802,84,
5504847589,0.0000,0.0802,85,
5504948147,0.0000,0.0802,85,
5505050660,0.0000,0.0802,87,
5505151005,0.0000,0.0802,86,
5505252811,0.0000,0.0802,87,
5505352705,0.0000,0.0802,87,
5505452868,0.0000,0.0802,87,
5505556426,0.0000,0.0802,90,
5505651460,0.0000,0.0802,84,
5505756461,0.0000,0.0802,89,
5505853315,0.0000,0.0802,85,
5505955799,0.0000,0.0802,88,
5506055562,0.0000,0.0802,88,
5506156483,0.0000,0.0802,88,
5506257541,0.0000,0.0802,87,
5506356481,0.0000,0.0802,86,
5506457930,0.0000,0.0802,87,
5506558535,0.0000,0.0802,86,
5506655955,0.0000,0.0802,84,
5506762060,0.0000,0.0802,89,
5506862845,0.0000,0.0802,88,
5506961752,0.0000,0.0802,87,
5507063032,0.0000,0.0802,87,
5507162352,0.0000,0.0802,86,
5507262276,0.0000,0.0802,85,
5507363458,0.0000,0.0802,87,
5507464818,0.0000,0.0802,87,
5507566823,0.0000,0.0802,89,
5507666709,0.0000,0.0802,87,
5507767874,0.0000,0.0802,88,
5507867383,0.0000,0.0802,87,
5507965913,0.0000,0.0802,85,
5508069221,0.0000,0.0802,87,
5508169016,0.0000,0.0802,86,
5508268655,0.0000,0.0802,86,
5508371170,0.0000,0.0802,87,
5508471865,0.0000,0.0802,88,
5508570910,0.0000,0.0802,86,
5508673627,0.0000,0.0802,88,
5508772072,0.0000,0.0802,87,
5508871661,0.0000,0.0802,85,
5508973642,0.0000,0.0802,87,
5509075980,0.0000,0.0802,88,
5509177117,0.0000,0.0802,89,
5509274370,0.0000,0.0802,86,
5509378156,0.0000,0.0802,88,
5509476055,0.0000,0.0802,87,
5509576256,0.0000,0.0802,86,
5509676788,0.0000,0.0802,87,
5509776327,0.0000,0.0802,86,
5509877533,0.0000,0.0802,86,
5509980406,0.0000,0.0802,87,
5510082584,0.0000,0.0802,88,
5510182170,0.0000,0.0802,86,
5510284391,0.0000,0.0802,88,
5510383852,0.0000,0.0802,88,
5510484109,0.0000,0.0802,88,
5510582813,0.0000,0.0802,86,
5510681991,0.0000,0.0802,85,
5510786021,0.0000,0.0802,88,
5510888374,0.0000,0.0802,89,
5510985697,0.0000,0.0802,87,
5511087178,0.0000,0.0802,88,
5511188371,0.0000,0.0802,88,
5511287156,0.0000,0.0802,86,
5511386485,0.0000,0.0802,85,
5511489084,0.0000,0.0802,87,
5511588182,0.0000,0.0802,86,
5511689042,0.0000,0.0802,87,
5511788455,0.0000,0.0802,85,
5511891423,0.0000,0.0802,88,
5511991428,0.0000,0.0802,88,
5512091431,0.0000,0.0802,87,
5512192906,0.0000,0.0802,87,
5512291312,0.0000,0.0802,86,
5512393643,0.0000,0.0802,87,
5512493119,0.0000,0.0802,85,
5512595914,0.0000,0.0802,88,
5512694254,0.0000,0.0802,86,
