# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2]
3870414,0.0074,0.0016,0.0445,0.03,-0.42,-9.96
3878932,-0.0009,0.0019,0.0408,-0.19,-0.12,-9.53
3890508,0.0052,-0.0008,0.0432,0.10,-0.38,-9.78
3900542,-0.0033,0.0003,0.0435,0.63,-0.29,-9.51
3910748,0.0063,-0.0016,0.0400,0.26,-0.01,-9.94
3919638,0.0018,0.0032,0.0467,0.13,0.43,-9.63
3930010,0.0028,0.0061,0.0461,-0.26,0.14,-9.58
3941303,0.0020,-0.0029,0.0437,0.29,0.08,-9.20
3950327,-0.0022,-0.0003,0.0411,-0.13,0.16,-9.25
3959038,-0.0001,0.0011,0.0400,0.02,-0.01,-9.61
3970152,0.0010,0.0021,0.0405,-0.79,0.03,-9.31
3980606,-0.0030,0.0021,0.0421,0.13,-0.71,-9.20
3991301,-0.0041,0.0029,0.0411,0.06,-0.27,-9.11
4000665,0.0050,0.0019,0.0427,0.41,-0.54,-10.16
4010406,0.0031,0.0003,0.0344,0.16,0.34,-9.67
4020911,0.0023,-0.0011,0.0408,0.51,-0.35,-9.90
4028695,-0.0012,0.0069,0.0403,0.25,0.12,-9.30
