# t_us, lat_deg, lon_deg, h_m, roll_deg, pitch_deg, yaw_deg, vn_mps, ve_mps, vd_mps
# KF-GINS truth.nav, independent post-processed truth, decimated to 10 Hz
457358110000,30.4537849964,114.4631736636,34.5190,-0.235052,-2.702251,95.465932,-0.8030,11.0660,0.2020
457358210000,30.4537842636,114.4631851874,34.5000,-0.233944,-2.661860,95.526692,-0.8250,11.0730,0.1900
457358310000,30.4537835100,114.4631967261,34.4830,-0.198119,-2.692652,95.574808,-0.8410,11.0980,0.1660
457358410000,30.4537827478,114.4632082797,34.4650,-0.164770,-2.795380,95.627795,-0.8440,11.0990,0.1770
457358510000,30.4537819857,114.4632198274,34.4460,-0.164745,-2.849280,95.686498,-0.8450,11.0840,0.2020
457358610000,30.4537812230,114.4632313581,34.4250,-0.181650,-2.835251,95.756465,-0.8480,11.0690,0.2230
457358710000,30.4537804468,114.4632428791,34.4030,-0.185518,-2.769302,95.813502,-0.8730,11.0670,0.2090
457358810000,30.4537796481,114.4632544075,34.3830,-0.160787,-2.746292,95.865019,-0.8970,11.0750,0.1950
457358910000,30.4537788272,114.4632659374,34.3640,-0.093942,-2.740724,95.913758,-0.9250,11.0740,0.1870
457359010000,30.4537779919,114.4632774649,34.3450,-0.015403,-2.727589,95.962882,-0.9300,11.0690,0.1830
457359110000,30.4537771547,114.4632889875,34.3260,0.037044,-2.691663,96.016707,-0.9270,11.0660,0.1890
457359210000,30.4537763203,114.4633005149,34.3080,0.043064,-2.672578,96.065529,-0.9210,11.0780,0.1910
457359310000,30.4537754832,114.4633120547,34.2890,0.039454,-2.702125,96.096197,-0.9400,11.0850,0.1800
457359410000,30.4537746269,114.4633236002,34.2710,0.108074,-2.765086,96.075578,-0.9510,11.0860,0.1750
457359510000,30.4537737691,114.4633351364,34.2530,0.210729,-2.803508,95.990132,-0.9470,11.0720,0.1900
457359610000,30.4537729261,114.4633466657,34.2330,0.282584,-2.804061,95.850621,-0.9170,11.0720,0.2040
457359710000,30.4537721193,114.4633582001,34.2130,0.306327,-2.803099,95.722396,-0.8720,11.0800,0.2090
457359810000,30.4537713465,114.4633697402,34.1930,0.314820,-2.809855,95.617489,-0.8360,11.0880,0.2010
457359910000,30.4537706082,114.4633812821,34.1720,0.272030,-2.801866,95.525824,-0.8000,11.0780,0.2050
457360010000,30.4537698870,114.4633928174,34.1510,0.221882,-2.755560,95.421090,-0.7960,11.0770,0.2010
457360110000,30.4537691713,114.4634043473,34.1320,0.209708,-2.692356,95.312460,-0.7880,11.0700,0.1970
457360210000,30.4537684647,114.4634158727,34.1130,0.244502,-2.603644,95.214210,-0.7820,11.0700,0.1760
457360310000,30.4537677671,114.4634274117,34.0960,0.301293,-2.572581,95.133621,-0.7660,11.0910,0.1660
457360410000,30.4537670838,114.4634389687,34.0800,0.349292,-2.623798,95.050111,-0.7520,11.1070,0.1580
457360510000,30.4537664135,114.4634505316,34.0640,0.382596,-2.700300,94.950472,-0.7290,11.0980,0.1650
457360610000,30.4537657617,114.4634620807,34.0460,0.415255,-2.711858,94.844382,-0.7100,11.0870,0.1900
457360710000,30.4537651345,114.4634736230,34.0280,0.426009,-2.697414,94.744946,-0.6740,11.0830,0.1870
457360810000,30.4537645331,114.4634851606,34.0090,0.425662,-2.659704,94.658736,-0.6560,11.0810,0.1790
457360910000,30.4537639491,114.4634967057,33.9920,0.427918,-2.650599,94.582330,-0.6430,11.0920,0.1750
457361010000,30.4537633746,114.4635082595,33.9750,0.435281,-2.681834,94.502413,-0.6350,11.0980,0.1690
457361110000,30.4537628074,114.4635198164,33.9570,0.444935,-2.730105,94.413486,-0.6220,11.0960,0.1810
457361210000,30.4537622556,114.4635313607,33.9390,0.443076,-2.725938,94.328519,-0.6070,11.0820,0.1860
457361310000,30.4537617162,114.4635428992,33.9200,0.470806,-2.683227,94.258607,-0.5870,11.0830,0.1890
