# t_us, static pressure [Pa]
315385002,92599.187500
315425002,92599.015625
315465000,92599.343750
315505480,92599.031250
315545259,92598.093750
315585084,92599.031250
315625000,92599.171875
315665002,92599.390625
315705000,92599.296875
315745000,92599.921875
315785445,92597.968750
315825312,92598.312500
315865094,92599.406250
315905001,92598.953125
315945001,92598.953125
315985001,92599.093750
316025001,92599.781250
316065453,92597.203125
316105277,92597.343750
316145152,92598.921875
316185000,92598.656250
316225000,92598.718750
316265001,92598.281250
316305000,92598.390625
316345466,92599.250000
316387396,92598.468750
316427000,92599.062500
316467425,92598.296875
316507248,92598.296875
316547071,92598.406250
316587000,92599.140625
316627001,92598.609375
316667001,92598.562500
316707002,92599.125000
316747567,92597.640625
316787260,92598.812500
316827080,92598.578125
316867001,92599.000000
316907002,92598.171875
316947001,92598.765625
316987001,92599.000000
317027444,92598.328125
317067269,92598.765625
317107092,92598.859375
317147000,92598.937500
317187001,92597.906250
317227002,92598.250000
317267000,92599.031250
317307457,92598.453125
317347282,92599.031250
317387104,92599.031250
317427000,92598.671875
317467002,92598.343750
317507004,92598.734375
317547002,92598.421875
317587465,92598.078125
317627288,92598.984375
317667113,92598.421875
317707002,92598.390625
317747000,92598.234375
317787002,92599.343750
317827002,92597.968750
317867000,92597.375000
317907298,92597.812500
317947251,92598.312500
317987000,92598.703125
318027000,92598.718750
318067002,92598.437500
318107003,92599.031250
318147000,92597.937500
318187311,92598.765625
318229195,92598.750000
318269533,92598.812500
318309229,92598.031250
318349049,92598.343750
318389002,92598.046875
318429000,92597.859375
318469000,92598.828125
318509000,92598.468750
318549413,92597.734375
318589241,92598.640625
318629058,92598.328125
318669002,92597.750000
318709003,92598.109375
318748999,92597.812500
318789002,92598.140625
318829424,92598.687500
318869244,92598.265625
318909068,92598.218750
318949002,92598.531250
318989000,92597.015625
319029002,92597.828125
319068999,92597.656250
319109003,92596.515625
319149259,92596.046875
319189079,92596.218750
319229001,92595.500000
319269000,92595.453125
319309004,92594.859375
319349002,92593.828125
319389002,92593.234375
319429268,92592.578125
319469091,92591.484375
319509000,92590.718750
319549000,92589.843750
319589002,92589.031250
319629002,92588.453125
319669004,92587.015625
319709275,92586.625000
319749100,92585.937500
319789000,92585.671875
319829003,92585.500000
319869002,92584.718750
319909002,92584.531250
319949002,92584.312500
319989284,92585.375000
320029109,92585.531250
320071042,92584.656250
320111377,92584.062500
320151203,92585.875000
320190999,92584.734375
320231001,92585.046875
320271001,92585.859375
320311001,92585.046875
320351001,92585.171875
320391303,92585.343750
320431080,92584.343750
320471002,92585.250000
320511002,92584.234375
320551000,92584.593750
320591000,92585.031250
320631001,92584.171875
320671265,92584.218750
320711134,92584.375000
320751001,92584.203125
320791000,92584.140625
320831000,92584.421875
320871002,92584.453125
320911008,92584.500000
320951282,92584.859375
320991098,92584.875000
321031001,92585.187500
321071001,92584.734375
321111002,92585.062500
321151001,92585.140625
321191000,92584.359375
321231286,92584.937500
321271109,92585.031250
321311001,92585.546875
321351002,92585.546875
321391001,92585.171875
321431000,92586.031250
321470999,92585.656250
321511297,92585.375000
321551128,92585.578125
321591000,92585.437500
321631001,92585.937500
321671002,92585.562500
321711001,92585.718750
321751000,92585.734375
321791305,92585.890625
321831130,92586.312500
321871000,92584.734375
321912886,92585.593750
321952000,92585.453125
321992000,92584.781250
322032002,92585.390625
322072000,92586.437500
322112001,92584.812500
322152341,92585.531250
322192032,92584.937500
322232001,92584.703125
322271999,92585.093750
322311999,92584.875000
322352001,92584.671875
322392394,92584.953125
322432219,92584.640625
322472042,92584.312500
322512001,92584.890625
322552001,92584.312500
322592000,92584.734375
322632000,92584.203125
322672404,92584.062500
322712228,92585.171875
322752066,92584.875000
322792000,92584.984375
322832000,92584.500000
322871999,92584.234375
322912001,92584.453125
322952415,92585.484375
322992241,92584.031250
323032064,92584.609375
323072001,92585.703125
323111999,92584.734375
323151999,92584.750000
323192002,92584.531250
323232424,92584.546875
323272249,92583.984375
323312072,92584.343750
323352001,92584.656250
323392000,92584.703125
323432002,92584.484375
323472000,92585.468750
323512003,92584.937500
323552257,92585.046875
323592083,92585.281250
323632001,92585.093750
323672000,92584.140625
323712002,92584.703125
323752000,92584.906250
323792002,92584.953125
323832269,92584.281250
323872094,92584.343750
323912001,92584.390625
323953847,92583.078125
323993000,92584.343750
324033002,92584.531250
324073001,92584.421875
324113002,92584.531250
324153399,92584.781250
324193301,92584.828125
324233001,92585.140625
324273001,92583.515625
324313005,92584.078125
324353002,92584.750000
324393001,92584.562500
324433359,92584.062500
324473179,92584.953125
324513004,92583.562500
324553001,92583.828125
324593002,92584.593750
324633000,92584.187500
324673001,92585.031250
324713366,92584.625000
324753192,92584.296875
324793017,92584.937500
324833000,92583.578125
324873000,92583.500000
324913001,92584.671875
324953002,92584.578125
324993380,92584.687500
325033202,92585.140625
325073026,92584.453125
325113001,92585.031250
