# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2]  -- block-averaged from 786 Hz by 8 (inslib_decimate_dataset.py)
183834374,-0.0868667689,0.211537904,0.117843033,0.990301662,0.422875868,-9.23922421
183844330,-0.0897312401,0.207874042,0.126902757,1.01813426,0.41898529,-9.1234047
183854286,-0.0880658489,0.179562405,0.137328101,0.97234515,0.49081134,-9.09138225
183864242,-0.0830363714,0.152516464,0.1458549,0.884956789,0.539293924,-9.16919381
183875442,-0.0780735072,0.139692955,0.152283306,0.821211169,0.551564207,-9.42148281
183885398,-0.073243875,0.140825421,0.157146249,0.839466957,0.526125815,-9.58039794
183895354,-0.0686140886,0.142790581,0.157412713,0.96037414,0.454299765,-9.5929675
183905310,-0.0631516081,0.12547052,0.15434839,1.09804074,0.390554146,-9.52982043
183915266,-0.0575558963,0.0812377484,0.150851071,1.11869073,0.296881006,-9.47684872
183926466,-0.0491623277,0.0320421131,0.148486218,1.13515086,0.255880302,-9.49450596
183936422,-0.037371363,0.00975918828,0.141158499,1.16238491,0.311545491,-9.43165816
183946378,-0.0262465542,0.0210838438,0.133730859,1.10133276,0.366612129,-9.46308206
183956334,-0.0140892036,0.0377377497,0.131832312,1.06512046,0.401028778,-9.46906757
183966290,-0.00406355276,0.0433001536,0.131232773,1.06422264,0.374094009,-9.41489876
183977490,0.0033973966,0.0391033691,0.126303216,0.962469067,0.321720848,-9.40502267
183987446,0.00619525267,0.0341738129,0.119774886,0.796969877,0.275333191,-9.47146177
183997402,0.0048962481,0.0406022206,0.113712865,0.675763418,0.287603474,-9.60314286
184007358,0.00539586515,0.0589548246,0.109249617,0.625185908,0.334290407,-9.76415292
184017314,0.00636179179,0.0984911935,0.107850688,0.732924983,0.384568642,-10.0203325
184028514,0.00716117925,0.155947166,0.10964931,0.910993732,0.464774397,-10.2594534
184038470,0.00679479324,0.211404671,0.118042879,0.949600233,0.500687422,-10.3004541
184048426,0.00323085757,0.251440659,0.130233536,0.875679257,0.460584544,-10.1463274
184058382,0.00143223584,0.263531395,0.142890505,0.732625708,0.458190343,-9.90032313
184068338,0.00762748839,0.237351452,0.153848773,0.685938776,0.501585248,-9.65132617
184079538,0.0212836907,0.164007655,0.161309725,0.819415518,0.65631053,-9.7028015
184089494,0.0377044407,0.0658162326,0.164440656,0.950198784,0.917877062,-10.0864723
184099450,0.0544249618,-0.00852679931,0.163607962,0.965461819,1.16627548,-10.4530844
184109406,0.067548239,-0.0142890505,0.158978175,0.836474205,1.1552023,-10.6018242
184119362,0.0759084987,0.0588549011,0.154614854,0.570418546,0.876876358,-10.5302975
184130562,0.0824701396,0.156979707,0.157779095,0.524629439,0.52642509,-9.84705215
184140518,0.0804716693,0.16683882,0.166505742,0.864306799,0.299275207,-9.21857422
184150474,0.0741431849,0.0359724353,0.167738132,1.48829561,0.399831677,-9.17368294
184160430,0.0720447919,-0.184225496,0.150551303,2.05302792,0.664390961,-9.52233855
184170386,0.0754088814,-0.370049771,0.111514549,2.06978734,0.944512555,-9.99968251
184181586,0.0856343818,-0.438397399,0.0604869828,1.47841952,1.17944359,-10.7095633
184191542,0.0979249607,-0.38130781,0.0226160033,1.00736035,1.28209499,-10.848427
184201498,0.108316999,-0.29094372,-0.00742764178,0.91608141,1.34913264,-10.5763858
184211454,0.116743874,-0.255370979,-0.0279119451,1.13126028,1.24558341,-10.1490208
184222654,0.117909647,-0.322519521,-0.0399027564,1.42215579,0.946308207,-9.53879869
184232610,0.117476647,-0.48079824,-0.0422009947,1.53438399,0.673369217,-9.23024595
184242566,0.111547857,-0.60670176,-0.0347067382,1.3700819,0.594959112,-9.3442698
184252522,0.0992905819,-0.633747709,-0.0252473201,1.08457335,0.681748923,-9.79318262
184262478,0.0820371377,-0.5454154,-0.0186856816,0.791283649,0.783203218,-10.2576577
184273678,0.0621190662,-0.374812786,-0.0188855286,0.654814154,0.843357535,-10.4261496
184283634,0.04456585,-0.195250385,-0.0241148545,0.711975719,0.805648859,-10.079589
