# t_us, static pressure [Pa]
2086545000,99644.3027
2086645000,99644.3027
2086745000,99644.3027
2086846000,99644.3027
2086945000,99644.3027
2087045000,99644.3027
2087145000,99644.3027
2087245000,99644.3027
2087345000,99644.3027
2087445000,99645.7839
2087545000,99645.7839
2087645000,99644.3027
2087745000,99644.3027
2087847000,99644.3027
2087945000,99642.8215
2088045000,99642.8215
2088145000,99644.3027
2088246000,99644.3027
2088345000,99644.3027
2088445000,99644.3027
2088545000,99644.3027
2088645000,99644.3027
2088745000,99644.3027
2088847000,99644.3027
2088945000,99645.7839
2089045000,99645.7839
2089145000,99645.7839
2089245000,99644.3027
2089345000,99645.7839
2089445000,99644.3027
2089545000,99644.3027
2089647000,99642.8215
2089745000,99642.8215
2089845000,99644.3027
2089945000,99644.3027
2090045000,99644.3027
2090145000,99644.3027
2090245000,99644.3027
2090345000,99644.3027
2090445000,99644.3027
2090545000,99644.3027
2090648000,99644.3027
2090745000,99644.3027
2090846000,99644.3027
2090945000,99642.8215
2091045000,99644.3027
2091145000,99644.3027
2091247000,99644.3027
2091345000,99644.3027
2091445000,99644.3027
2091546000,99644.3027
2091645000,99644.3027
2091745000,99642.8215
2091845000,99644.3027
2091945000,99644.3027
2092045000,99645.7839
2092145000,99642.8215
2092245000,99644.3027
