# t_us, mag_frd_x [uT], mag_frd_y [uT], mag_frd_z [uT]
3283772036,-34.5825,37.1063,-7.62777
3283871682,-32.8792,37.7114,-6.47003
3283972268,-32.2579,36.6264,-4.82647
3284073057,-34.0053,36.8481,-6.79154
3284172977,-33.664,36.7686,-1.73004
3284272777,-33.8304,36.1553,-4.19985
3284373319,-34.7695,37.9038,-3.0876
3284474163,-36.7807,37.7573,-1.69215
3284573263,-36.1221,36.6779,-0.995659
3284673863,-36.1237,36.6244,-4.36882
3284773772,-36.9864,38.1779,-5.14382
3284873399,-37.4577,37.5343,-3.29797
3284973881,-37.4704,36.9896,-4.54826
3285073512,-37.3069,36.8534,-3.523
3285173607,-38.7097,36.935,-2.20699
3285273295,-39.4968,37.9572,-6.47843
3285373408,-40.0663,37.1001,-3.79628
3285473966,-39.1348,37.8275,-5.35163
3285574105,-38.1543,38.1263,-2.9028
3285674092,-37.4891,37.7592,-7.69756
3285773814,-38.3811,36.8313,-7.09077
3285873746,-37.7236,36.4398,-6.54576
3285975182,-37.1288,36.4063,-9.63946
3286075227,-36.3188,36.5572,-6.25078
3286177280,-33.945,35.5498,-7.98551
3286277256,-35.3698,35.223,-7.72045
3286378031,-33.6553,32.6725,-7.74526
3286477833,-32.8523,33.2507,-7.71509
3286577587,-35.0522,33.1068,-8.3827
3286677351,-34.8551,31.1788,-6.03461
3286777942,-35.2422,33.1547,-5.28707
3286877611,-35.3581,31.5702,-5.36339
3286977930,-34.4834,29.2693,-6.41009
3287077481,-35.5171,30.3388,-7.86281
3287178708,-35.3978,29.1715,-7.1638
3287279018,-36.649,29.7421,-6.39404
3287378611,-37.2899,27.5213,-6.68691
3287478410,-36.2464,27.0803,-7.35886
3287578490,-38.1263,26.877,-7.56719
3287679018,-37.6884,25.2905,-2.85433
3287779211,-38.0683,25.2876,-5.2033
3287879627,-39.4721,24.9107,-8.88132
3287980061,-36.1577,24.8075,-5.59779
3288080226,-36.3644,24.4634,-7.11576
3288180553,-36.8067,23.4878,-7.63341
3288285998,-36.8193,23.0653,-5.49049
3288387070,-38.1482,23.158,-6.05186
3288486708,-36.7552,23.2814,-7.17361
3288586789,-35.7879,22.6303,-7.5708
3288687570,-36.2258,20.6921,-7.95012
3288788445,-37.2979,19.2021,-6.05445
3288888762,-36.3635,20.6791,-6.16525
3288988705,-37.5947,20.6489,-9.17213
3289088218,-35.9158,20.8376,-7.28821
3289189329,-36.9631,19.5732,-9.50684
3289289273,-37.6596,20.9066,-5.88161
3289389550,-36.8758,20.2512,-6.75748
3289489448,-38.3339,20.0725,-9.10978
3289589517,-36.0158,18.6895,-4.19697
3289689715,-36.8603,20.804,-7.2927
3289789630,-35.4037,18.4521,-7.67769
3289890139,-37.4043,17.9097,-9.87301
3289991361,-35.2706,18.9993,-6.05799
3290092057,-34.8722,19.1581,-7.64223
3290191745,-35.9346,19.5351,-8.18916
3290291424,-34.2458,18.2803,-6.18156
3290392172,-34.8013,16.1334,-6.94855
3290492160,-36.4233,18.1397,-7.41909
3290591857,-33.5261,18.0281,-5.53746
3290691453,-34.8547,18.335,-7.87448
3290792060,-35.6033,19.5385,-6.31823
3290891771,-32.7469,19.9789,-5.2571
3290991429,-33.641,20.4268,-4.95328
3291091584,-32.7224,19.9903,-7.59577
3291191241,-32.9456,20.8057,-7.28067
3291291764,-32.5496,23.1505,-5.94292
3291391800,-33.1728,24.1586,-5.80426
3291491284,-31.4331,23.1944,-6.87648
3291591238,-32.6436,24.4514,-5.60415
3291691669,-33.0807,27.1157,-5.47776
3291791995,-31.959,28.3224,-5.13141
3291891999,-31.6212,27.9904,-5.05407
3291991557,-32.0977,26.184,-4.48812
3292092240,-30.7535,28.5018,-4.93467
3292192761,-30.2824,28.312,-4.85011
3292292870,-31.95,30.0439,-5.80347
3292392644,-30.347,31.8115,-4.11239
3292493922,-31.0289,30.5479,-3.61328
3292593911,-31.1142,32.1176,-1.85299
3292698838,-32.2687,30.7761,-3.04436
3292799344,-32.3293,32.9766,-3.78589
3292899833,-31.0159,32.3311,-2.6893
3292999887,-31.2879,34.9359,-3.31148
3293099680,-32.0524,34.6309,-2.67444
3293200179,-31.8915,35.9392,-1.95724
3293300070,-32.6512,34.817,-2.94404
