# t_us, static pressure [Pa]
3400884546,99129.640625
3400924672,99131.343750
3400964045,99133.453125
3401004938,99132.953125
3401045026,99132.640625
3401085439,99132.328125
3401125266,99129.828125
3401165793,99133.656250
3401209094,99132.609375
3401249552,99133.750000
3401289933,99134.125000
3401329525,99132.296875
3401369372,99134.000000
3401409491,99133.703125
3401449097,99132.750000
3401489423,99133.171875
3401529209,99133.609375
3401569117,99133.859375
3401609066,99134.312500
3401649468,99136.312500
3401689807,99134.390625
3401729234,99134.234375
3401773137,99135.171875
3401814120,99133.640625
3401854678,99133.828125
3401894670,99133.078125
3401934035,99133.593750
3401975130,99135.843750
3402015313,99134.203125
3402055736,99135.000000
3402095749,99133.437500
3402135415,99134.640625
3402175664,99134.796875
3402215849,99136.093750
3402255987,99137.468750
3402295930,99137.437500
3402335213,99138.640625
3402375171,99136.953125
3402415777,99137.671875
3402456121,99135.125000
3402496146,99136.000000
3402536638,99136.656250
3402577101,99135.812500
3402617389,99135.593750
3402657827,99137.953125
3402697824,99136.734375
3402737525,99136.531250
3402777199,99135.953125
3402817486,99135.937500
3402857585,99137.296875
3402897758,99140.562500
3402937001,99139.125000
3402978104,99140.281250
3403018701,99138.093750
3403058012,99137.421875
3403098138,99140.937500
3403138402,99142.265625
3403178679,99141.531250
3403218954,99139.515625
3403259131,99138.140625
3403299218,99137.906250
3403339162,99140.656250
3403379663,99140.265625
3403419506,99141.281250
3403459747,99140.375000
3403499857,99141.390625
3403539839,99139.406250
3403579688,99140.562500
3403620042,99140.453125
3403660231,99140.812500
3403700466,99139.968750
3403740156,99139.968750
3403780504,99140.921875
3403820800,99141.390625
3403860935,99141.609375
3403900976,99141.359375
3403940093,99141.406250
3403980690,99144.218750
3404021360,99144.046875
3404061840,99141.531250
3404101586,99141.453125
3404141574,99142.640625
3404181254,99143.203125
3404221600,99144.406250
3404261797,99142.625000
3404301806,99143.437500
3404341714,99141.937500
3404382072,99142.046875
3404422857,99143.062500
3404462187,99143.421875
3404502272,99142.437500
3404542522,99142.750000
3404582347,99144.046875
3404622744,99144.375000
3404662908,99142.765625
3404703103,99145.484375
3404743294,99143.468750
3404783724,99144.750000
3404823248,99144.109375
3404863455,99144.156250
3404903484,99143.093750
3404946035,99144.546875
3404986635,99142.812500
3405026503,99144.343750
3405066930,99145.281250
3405106755,99144.312500
3405146474,99144.578125
3405187078,99144.390625
3405227778,99145.390625
3405267907,99146.531250
3405311086,99146.609375
3405351002,99143.968750
3405391152,99144.218750
3405431169,99144.796875
3405471831,99145.484375
3405511333,99145.671875
3405551646,99147.515625
3405591790,99145.906250
3405631396,99146.468750
3405675291,99145.718750
3405716377,99146.953125
3405756527,99146.484375
3405796251,99144.406250
3405839824,99145.468750
3405879216,99145.687500
3405919457,99147.046875
3405959006,99147.078125
3405999045,99146.515625
3406039825,99146.328125
3406079287,99147.421875
3406119369,99145.734375
3406159753,99147.343750
3406199803,99146.906250
3406239205,99147.468750
3406279930,99147.734375
3406319184,99147.640625
3406359068,99146.578125
3406399127,99148.781250
3406439923,99146.921875
3406479489,99146.875000
3406519301,99148.765625
3406559300,99149.796875
3406599966,99150.937500
3406639285,99149.609375
3406679962,99150.437500
3406719148,99147.796875
3406759362,99148.171875
3406799316,99148.046875
3406839719,99150.687500
3406879301,99150.343750
3406919459,99149.125000
3406959475,99149.109375
3407003300,99148.312500
3407043770,99148.656250
3407083553,99150.687500
3407124146,99151.828125
3407168499,99150.781250
3407209029,99150.484375
3407249442,99150.031250
3407289768,99152.265625
3407329278,99151.687500
3407369509,99152.421875
3407409237,99152.546875
3407449309,99151.734375
3407489475,99152.156250
3407531137,99151.687500
3407571085,99152.953125
3407611472,99151.437500
3407651906,99152.671875
3407691216,99153.890625
3407731059,99153.437500
3407771725,99152.156250
3407812134,99154.218750
3407852513,99153.140625
3407896474,99149.921875
3407936115,99152.046875
3407976732,99153.031250
3408016490,99154.796875
3408056648,99152.734375
3408097019,99153.390625
3408137142,99155.203125
3408177787,99154.234375
3408217888,99154.406250
3408261037,99151.296875
3408301149,99152.093750
3408341421,99153.718750
3408381469,99153.250000
3408422589,99154.406250
3408462893,99156.265625
3408502959,99153.125000
3408542101,99155.515625
3408582865,99154.328125
3408622843,99154.765625
3408662789,99155.125000
3408702990,99154.312500
3408742432,99152.656250
3408782458,99152.953125
3408823609,99154.750000
3408863527,99154.375000
3408903532,99155.171875
3408943238,99153.390625
3408983312,99153.171875
3409028660,99153.906250
3409069104,99153.453125
3409109840,99156.406250
3409149443,99155.000000
3409189411,99155.359375
3409229277,99154.812500
3409269232,99155.390625
3409309149,99154.218750
3409349461,99155.203125
3409389404,99154.781250
3409429515,99156.718750
3409469790,99156.031250
3409509047,99157.250000
3409549575,99155.531250
3409591725,99154.140625
3409631390,99154.562500
3409671333,99154.125000
3409711369,99155.656250
3409751147,99155.093750
3409791260,99157.562500
3409831151,99155.484375
3409871980,99155.187500
3409911843,99156.484375
3409951045,99157.750000
3409991192,99157.015625
3410031090,99157.203125
