# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2], imu_temp_c [degC]
# block-averaged from 798 Hz by 4 (inslib_decimate_dataset.py)
3616678534,-0.00540371952,0.00672852589,-0.00450998028,-0.968692582,-0.329121772,-10.1780263,25.25
3616683549,0.00432297546,0.0177633089,-0.00212234381,-0.604692059,-0.236385643,-9.84078885,25.35
3616688563,-0.00729502079,0.0207238601,-0.00450998048,-0.341703149,-0.52536337,-10.2437993,25.425
3616693577,-0.0172919024,0.0064593847,-0.00291822255,-0.25862258,-0.548098678,-10.5505421,25.35
3616698592,-0.0151304142,0.00645938487,-0.00159175786,-0.228139775,-0.340489421,-10.3137584,25.35
3616703606,-0.0318819446,0.0115730646,-0.00477527339,-0.293886998,-0.40331067,-10.4871606,25.3
3616708621,-0.0216148776,0.00915079526,-0.00397939446,-0.0972430354,-0.41288343,-10.5415732,25.4
3616713635,-0.0178322739,-0.000269141035,-0.0026529297,-0.266990408,-0.452969366,-10.1750365,25.325
3616718649,-0.0329626887,0.00349883331,-0.00530585901,-0.560462101,-0.617501245,-10.2748924,25.375
3616723664,-0.0372856659,0.0091507951,-0.00318351546,-0.490530962,-0.458354045,-10.1194285,25.325
3616728678,-0.0432297551,-0.00296055141,-0.00716291011,-0.671634676,-0.467328502,-10.3568102,25.25
3616733692,-0.0370154799,0.00242226938,-0.00530585953,-0.66147374,-0.371002601,-10.3041913,25.275
3616738707,-0.0343136198,-0.00242226938,-0.00079587893,-0.66804846,-0.390148113,-9.80909871,25.375
3616743721,-0.0464719863,-0.00538282073,-0.00663232429,-0.986623667,-0.408097054,-9.97831501,25.325
3616748735,-0.0359347337,0.00188398732,-0.00371410148,-0.776830231,-0.318352417,-9.90237671,25.375
3616753750,-0.0283695253,0.0032296924,0.000265292977,-0.403266465,-0.436815327,-9.53225307,25.325
3616758764,-0.0364751058,0.00161484629,-0.00318351559,-0.356645707,-0.612116538,-9.73674805,25.35
3616763778,-0.0480931034,-0.00376797451,-0.00212234375,-0.244277735,-0.620492718,-9.91194344,25.425
3616768793,-0.0345838053,-0.00161484625,-0.00318351546,-0.230530579,-0.371002597,-9.89340766,25.375
3616773807,-0.038636596,-0.00322969244,-0.00344880863,-0.249657049,-0.408695349,-10.013593,25.275
3616778822,-0.0194533902,0.000807423223,-0.00159175779,-0.0661625257,-0.489465533,-9.8844386,25.35
3616783836,-0.0251272947,0.00161484632,0.000265292977,0.060550301,-0.639039936,-9.91732512,25.2
3616788850,-0.0353943628,-4.74999998e-11,-0.00106117191,-0.0936568236,-0.543910615,-10.2192839,25.225
3616793865,-0.03026083,-0.0110347825,-0.00238763672,-0.0129670502,-0.397327695,-9.93466526,25.325
3616798879,-0.0140496704,-0.00349883349,-0.00344880863,-0.299864013,-0.35245537,-10.0243561,25.3
3616803895,-0.0110776248,-0.0102273594,-0.00185705083,-0.345289373,-0.706049279,-9.8892219,25.275
3616808908,-0.00054037196,-0.00349883349,0.00212234365,-0.423588336,-0.646817794,-9.54839727,25.3
3616813922,-0.0434999406,-0.00780509032,-0.00344880834,-0.532370107,-0.534337836,-9.6913044,25.375
3616818936,-0.0337732461,-0.0129187697,-0.0119381834,-0.676416293,-0.33929282,-10.0028304,25.3
3616823951,-0.010267067,-0.00619024385,-0.00610173827,-0.607680547,-0.163393335,-9.78278908,25.325
3616828965,-0.0135092984,0.00699766656,-0.00291822255,-0.596921928,-0.482884237,-9.95320162,25.3
3616833980,-0.0140496704,0.0016148463,-0.00238763666,-0.167771872,-0.435020443,-9.71940792,25.3
3616838994,-0.0221552496,-0.00619024384,-0.00424468743,-0.274760533,-0.226214583,-9.65483038,25.275
3616844008,-0.016211158,-0.000807422898,-0.00822408163,-0.437933179,-0.332711549,-9.96874757,25.275
3616849023,0.00324223159,0.0126496292,0.000530585888,-0.130116641,-0.219035011,-9.53464493,25.375
3616854037,-0.0124285546,0.00538282069,-0.00132646485,-0.0858866954,-0.448781285,-9.60878905,25.35
3616859051,-0.0178322739,0.00107656447,-0.00530585934,-0.103817757,-0.332711545,-9.87845896,25.275
3616864066,-0.00135092986,0.00296055134,-0.00132646482,0.00257320421,-0.199889488,-9.64107789,25.125
3616869080,0.0056739054,0.00753594876,-0.00159175786,-0.219174246,-0.639039945,-9.85932507,25.4
3616874094,0.00135092994,0.00672852578,0.00265292987,-0.113380988,-0.739553936,-9.72897464,25.35
3616879109,-0.0208043203,-0.00107656406,-0.000795878863,-0.0715418491,-0.435618738,-9.64227353,25.3
3616884123,-0.031071387,-0.00645938487,-0.0108770118,-0.216783432,-0.260317545,-10.130789,25.3
3616889138,-0.00108074381,-0.00215312832,-0.00504056623,-0.307634145,-0.152025684,-10.1881911,25.35
3616894152,0.0083757649,-0.000538282105,0.000265292977,-0.437933171,-0.34826728,-9.92748996,25.35
3616899166,-0.0137794844,-0.00538282073,-0.00238763672,-0.635772559,-0.37339578,-9.83779917,25.325
3616904181,-0.0181024601,-0.00726680798,-0.00397939439,-0.590944899,-0.223821395,-9.69847999,25.4
3616909195,-0.0143198557,0.00053828204,-0.00583644523,-0.675220891,-0.216043524,-9.89340752,25.375
3616914209,-0.0143198564,0.000807423175,-0.0034488085,-0.568232224,-0.327925174,-9.90058281,25.375
3616919224,-0.0186428317,-0.00484453866,-0.00291822268,-0.487542456,-0.274676682,-9.58965516,25.4
3616924238,-0.0259378533,-0.00457539762,-0.00583644523,-0.596921919,-0.227411178,-9.64227382,25.25
3616929252,-0.0140496704,0.00215312842,-0.00450998028,-0.409243484,-0.397327686,-9.65303662,25.35
3616934267,-0.0154006,0.0029605515,-0.00318351552,-0.203633992,-0.336899626,-9.37021177,25.275
3616939281,-0.038906782,-0.00215312831,-0.00928525367,-0.187496037,-0.40211408,-9.77501582,25.325
3616944296,-0.0283695274,-0.000269141052,-0.00981583989,0.000182395375,-0.278266468,-9.96575803,25.35
3616949310,-0.0151304142,-0.00188398727,-0.00848937499,-0.105610863,-0.324933682,-9.90656204,25.325
3616954324,-0.021614877,0.00161484635,-0.00875466771,-0.0721395477,-0.497841687,-9.84198464,25.375
3616959339,-0.0272887828,0.00430625684,-0.00955054665,0.0874468904,-0.344677502,-9.68233578,25.35
3616964353,-0.039447153,-0.00807423136,-0.0156522848,-0.0643694225,-0.189718432,-9.84138726,25.35
3616969367,-0.0116179965,-0.00269141041,-0.0124687699,-0.392507832,-0.414678323,-9.97951066,25.325
3616974382,-0.00864595111,0.00296055134,-0.00477527332,-0.457059649,-0.397925981,-9.40967561,25.275
3616979396,-0.0278291549,0.00645938513,-0.0111423048,-0.561657494,-0.53373955,-9.64944898,25.2
3616984410,-0.0394471515,-0.00376797453,-0.0151216997,-0.604094359,-0.148435895,-9.5711191,25.425
3616989425,-0.00540371965,-0.00538282098,-0.013264648,-0.652508215,-0.161598442,-9.43359308,25.35
3616994439,-0.00189130183,0.0212621418,-0.0092852542,-0.605887462,-0.318352408,-9.45751084,25.35
3616999454,-0.00243167386,0.0207238601,-0.00424468763,-0.223955858,-0.582201657,-9.57351081,25.325
3617004468,-0.00513353344,0.00834337174,-0.00901996122,-0.268185808,-0.518782101,-9.7618613,25.325
3617009482,-0.00810557915,0.0156101804,-0.0092852542,-0.195266163,-0.452969366,-10.0237578,25.35
3617014497,0.00432297552,0.0228769881,-0.0079587893,0.202205688,-0.396131097,-9.88563411,25.325
3617019511,0.00270185971,0.0196472959,-0.00822408227,0.245837938,-0.382370246,-10.0871399,25.45
3617024525,0.011347811,0.0118422059,-0.00716291037,0.0366422194,-0.454165955,-10.0626241,25.3
3617029540,0.0237763659,0.0177633087,-0.00424468743,-0.0243233889,-0.490662114,-9.68532517,25.3
3617034554,0.00378260347,0.0252992574,-0.00636703131,-0.159404044,-0.739553936,-9.99924265,25.2
3617039568,-1.8e-10,0.0142644752,-0.00955054665,-0.160599449,-0.587586337,-10.0877375,25.375
3617044583,0.00972669497,0.0131879111,-0.00689761739,-0.314806571,-0.412285135,-9.92390217,25.45
3617049597,0.00189130176,0.0164176035,-0.00901996068,-0.579588562,-0.362626421,-9.93586119,25.35
3617054612,0.0145900422,0.01291877,-0.00742820335,-0.609473677,-0.350062177,-9.8676963,25.35
3617059626,0.0118881823,0.0201855777,-0.00742820335,-0.696140455,-0.457157447,-9.98907753,25.35
3617064640,0.0067546492,0.0137261931,-0.00769349632,-0.800738308,-0.431430656,-10.134975,25.325
3617069655,0.0132391124,0.0137261931,-0.00583644523,-0.669841572,-0.327925174,-9.99924237,25.45
3617074669,0.00135092978,0.0215312829,-0.00981583989,-0.660278338,-0.120315914,-10.2156967,25.25
3617079683,0.000540371927,0.0102273594,-0.0129993556,-0.650715103,-0.0114257564,-10.406439,25.3
3617084698,0.030260828,0.0177633087,-0.00769349633,-0.591542619,-0.198692896,-10.308975,25.425
3617089712,0.0221552489,0.0293363735,-0.00212234375,-0.468415987,-0.42903746,-10.2802738,25.35
3617094726,0.000810557898,0.0174941676,-0.00583644549,-0.275358234,-0.618697843,-10.454274,25.325
3617099741,-0.0108074385,0.00941993602,-0.008489375,-0.321978997,-0.301001785,-10.4781914,25.35
3617104755,-0.00513353325,0.0121113466,-0.0119381834,-0.482163129,-0.250146485,-10.6994289,25.35
3617109769,0.00675464898,0.0115730646,-0.00689761727,-0.4128297,-0.447584686,-10.3896966,25.4
3617114784,-0.000810557785,0.00753594876,-0.00477527332,-0.603496639,-0.545107195,-10.1594902,25.25
3617119798,-0.0318819451,0.00242226934,-0.0122034761,-0.689565734,-0.491260408,-10.3711608,25.35
3617124813,-0.0186428317,0.00215312826,-0.0092852542,-0.684186416,-0.381771942,-10.3663768,25.25
3617129827,-0.0132391124,-0.00484453866,-0.00822408202,-0.855726913,-0.512799127,-10.1242117,25.3
3617134841,-0.0283695259,-0.00565196176,-0.0100811326,-0.87306027,-0.557671438,-10.1361707,25.35
3617139856,-0.0321521301,-0.011034783,-0.0106117188,-0.770853221,-0.238778827,-9.97293332,25.4
3617144870,-0.0262080393,-0.0137261933,-0.0129993551,-0.931635063,-0.291429024,-10.1929748,25.35
3617149884,-0.00918632294,-0.0104965009,-0.00955054691,-0.850945268,-0.28544604,-9.95858302,25.275
3617154899,-0.0270185971,-0.0134570523,-0.0108770118,-0.757703779,-0.208265656,-9.85274803,25.325
3617159913,-0.0232359936,-0.0110347825,-0.0156522856,-0.707496801,-0.378182169,-10.3645832,25.35
3617164927,-0.00459316121,-0.011034783,-0.00822408228,-0.516829853,-0.291429024,-10.2282528,25.4
3617169942,0.00405278958,-0.0118422061,-0.00636703144,-0.384737697,-0.746135214,-10.0901294,25.225
3617174956,-0.0262080401,-0.0145336162,-0.00928525393,-0.332737624,-0.42903746,-10.0040261,25.35
3617179971,-0.0178322736,-0.0239535543,-0.0140605275,-0.277749034,-0.338694528,-9.95080976,25.325
3617184985,-0.00270185983,-0.0139953339,-0.0116728905,-0.448691825,-0.337497929,-10.0482735,25.35
3617189999,0.00756520687,-0.00296055142,-0.0061017382,-0.167174169,-0.878358997,-10.1493254,25.25
3617195014,0.00378260339,-0.0123804882,-0.00636703118,-0.0960476313,-0.947761492,-9.96276821,25.25
3617200028,-0.0289098984,-0.0212621424,-0.0148564062,-0.244277725,-0.823315613,-10.1409541,25.3
3617205042,-0.0283695269,-0.0193781546,-0.0196316802,-0.209611011,-0.388353225,-9.95858288,25.275
3617210057,-0.00567390518,-0.0207238609,-0.016182871,-0.284323768,-0.348267293,-9.63928414,25.25
3617215071,-0.00864595092,-0.00968907733,-0.0127340629,-0.385335407,-0.554679956,-9.49039736,25.35
3617220085,-0.00648446306,-0.014802758,-0.00981583936,-0.284323758,-0.666561628,-9.2273042,25.275
3617225100,-0.0235061789,-0.012649629,-0.0127340626,-0.338714644,-0.481089353,-9.32775794,25.3
3617230114,-0.0197235757,-0.0113039236,-0.0153869926,-0.306438734,-0.394934498,-9.50355202,25.3
3617235129,0.00108074388,-0.012649629,-0.0100811323,-0.324967493,-0.271685194,-9.15973741,25.35
3617240143,-0.00135092981,-0.00215312834,-0.0119381834,-0.396094034,-0.494850204,-9.26557226,25.4
3617245157,0.00108074388,0.00619024396,-0.0092852542,-0.207220201,-0.463140421,-9.39293315,25.425
3617250172,0.012158369,0.00753594915,-0.0058364451,0.144826291,-0.469721708,-9.38217035,25.375
3617255186,0.00810557902,0.0121113466,-0.00901996068,0.146619395,-0.615706324,-9.74033555,25.25
3617260200,0.0148602281,0.0115730646,-0.00371410148,0.341470267,-0.740750535,-9.77501582,25.25
3617265215,0.00567390523,0.00322969247,-0.00477527338,0.290067892,-0.433823844,-9.35885085,25.2
3617270229,0.00216148748,0.00888165461,-0.0116728905,0.129883737,-0.648014402,-9.75289211,25.3
3617275243,0.0205341348,0.0161484632,-0.00371410167,0.321148387,-0.431430657,-9.51012921,25.2
3617280258,-0.00054037195,0.0104965004,-0.00663232429,0.140044674,-0.627073987,-9.84258304,25.3
3617285272,-0.00594409145,0.00915079499,-0.00901996095,-0.106208566,-0.497841686,-10.0177787,25.35
3617290287,0.00459316134,0.0069976672,-0.00583644523,-0.222162751,-0.370404297,-9.53225307,25.35
3617295301,0.00972669452,0.0150718988,-0.0079587893,-0.515634442,-0.461345528,-9.36841787,25.4
3617300315,-0.0240465512,0.0099582186,-0.00769349633,-0.56584142,-0.271086893,-9.21713921,25.325
3617305330,0.00702483545,0.0110347828,-0.00875466797,-0.659680637,-0.344079207,-9.32596419,25.3
3617310344,-0.00540371945,0.0196472957,-0.00769349632,-0.89158903,-0.297412,-9.44854164,25.4
3617315358,0.00621427721,0.0255683985,-0.00742820335,-0.5287839,-0.501431455,-9.45930459,25.375
3617320373,-0.0132391125,0.0277215267,-0.00557115238,-0.221565052,-0.192111622,-9.38994347,25.275
3617325387,-0.00891613728,0.021800424,-0.0137952348,-0.174346591,-0.23219756,-9.98549033,25.25
3617330401,0.0132391125,0.0209930008,-0.0100811331,-0.260415676,0.0902848349,-9.94841789,25.225
3617335416,0.0240465522,0.0306820792,-0.00557115212,-0.0637717205,-0.111341448,-9.9035725,25.225
3617340430,0.014860228,0.0306820792,-0.0079587893,-0.0494268733,-0.360831541,-10.1547068,25.325
3617345444,0.0189130182,0.0148027575,-0.0079587893,-0.0667602279,-0.312967729,-9.91313964,25.375
3617350459,0.0040527896,0.020454719,-0.0108770118,-0.293886994,-0.23459075,-10.0123971,25.35
3617355473,0.0232359934,0.0258375395,-0.0108770118,-0.280139847,-0.323138788,-10.1792222,25.275
3617360488,0.0175620879,0.0110347825,-0.00822408202,-0.449289517,-0.298608583,-10.0536552,25.3
3617365502,0.0181024591,0.00807423122,-0.0103464259,-0.812692347,-0.457157447,-10.0961088,25.25
3617370516,0.0124285546,0.0142644757,-0.00716291037,-0.754117537,-0.334506447,-9.88085067,25.25
3617375531,0.0089161368,0.0099582181,-0.0100811329,-0.818669376,-0.439806819,-9.96157227,25.35
3617380545,0.00810557902,0.00780508954,-0.00795878918,-0.808508449,-0.33630134,-10.0751808,25.225
3617385559,0.0259378525,0.00511367966,-0.00477527332,-0.694347342,-0.60553526,-9.79235596,25.275
3617390574,0.00999688079,-0.000269140987,-0.00583644549,-0.742163498,-0.470320003,-9.53823243,25.275
3617395588,-0.00540371957,0.00188398734,-0.00955054612,-0.539542537,-0.496645079,-9.62493339,25.275
3617400602,0.00459316154,-0.0018839873,-0.00769349632,-0.446898723,-0.223821391,-9.51850043,25.35
3617405617,-0.00027018595,-0.00296055132,-0.00955054692,-0.519818358,-0.286642644,-9.89221189,25.35
3617410631,0.014319857,0.00376797461,-0.00716291024,-0.354852604,-0.409293644,-10.1756344,25.3
3617415646,0.0253974812,-0.00484453867,-0.00291822268,-0.0129670487,-0.516987208,-9.96695397,25.25
3617420660,0.00864595125,-0.0139953339,-0.00371410148,-0.221565049,-0.534936149,-10.0602323,25.275
3617425674,-0.00459316139,-0.0263758226,-0.00875466798,-0.304645635,-0.314762626,-9.86351069,25.3
3617430689,0.0202639483,-0.01803245,-0.00822408202,-0.477979213,-0.0150155414,-9.72120152,25.3
3617435703,0.020263948,-0.0134570521,-0.00716291037,-0.729611785,-0.547500401,-10.1026858,25.4
3617440717,0.0367452933,-0.0226078476,-0.00185705084,-0.626209333,-0.657587163,-9.84198508,25.3
3617445732,0.00756520735,-0.0293363729,-0.00450998041,-0.750531349,-0.655792269,-9.79833547,25.275
3617450746,-0.0110776248,-0.0328352065,-0.0137952348,-0.861106231,-0.297411998,-10.0351189,25.3
3617455760,0.00783539379,-0.0333734885,-0.0127340629,-0.598117339,0.00412998051,-9.8282326,25.3
3617460775,0.0235061799,-0.0239535538,-0.00663232442,-0.633381755,-0.0832214622,-9.87606694,25.35
3617465789,0.0154006005,-0.0287980914,-0.00450998047,-0.482163138,-0.397925985,-9.74751085,25.3
3617470804,0.00864595103,-0.0366031789,-0.00530585941,-0.54073793,-0.185530344,-9.5155109,25.275
3617475818,0.00459316129,-0.0261066815,-0.0106117188,-0.497105682,-0.321942195,-9.73913991,25.3
3617480832,0.0170217158,-0.0263758221,-0.00981583989,-0.384737705,-0.146042706,-9.57291285,25.3
3617485847,0.00675464914,-0.0387563093,-0.0129993559,-0.551496567,-0.138264841,-9.54361384,25.35
3617490861,0.0216148778,-0.0287980914,-0.0135299413,-0.683588723,-0.145444411,-9.79295422,25.35
3617495875,0.0413384561,-0.0209930008,-0.00769349632,-0.418209014,-0.279463071,-9.72718104,25.35
3617500890,0.0256676672,-0.0287980914,-0.00955054718,-0.232323687,-0.367412824,-9.77441815,25.325
3617505904,0.0186428319,-0.0382180261,-0.0129993556,-0.273565126,-0.222026498,-9.94004665,25.225
3617510918,0.0324223156,-0.0347191931,-0.0122034764,-0.266392705,0.0196857166,-9.70804715,25.35
3617515933,0.0348539902,-0.0277215267,-0.0151216997,-0.449289518,-0.123307404,-9.97472692,25.475
3617520947,0.0521458915,-0.0285289498,-0.0127340629,-0.360829619,-0.48049104,-10.0273456,25.3
3617525962,0.041068266,-0.0309512192,-0.0106117188,-0.443312507,-0.433823844,-9.76903646,25.375
3617530976,0.00594409112,-0.0357957573,-0.0204275587,-0.507266618,-0.160401851,-9.96755192,25.325
3617535990,0.0256676678,-0.0290672319,-0.0206928516,-0.408048082,0.0687461238,-9.98250048,25.25
3617541005,0.0421490142,-0.0277215267,-0.0140605278,-0.399082557,0.108832061,-9.68412954,25.325
3617546019,0.0424192002,-0.0231461307,-0.0148564064,-0.526393088,-0.291429015,-9.68472736,25.425
3617551033,0.0386365954,-0.0231461307,-0.00981583962,-0.461841267,-0.321942199,-9.31400531,25.375
3617556048,0.0243167377,-0.0142644752,-0.0151216992,-0.410438895,-0.505619554,-9.5370365,25.275
3617561062,0.0186428319,-0.0139953342,-0.0169787495,-0.372185956,-0.457755741,-9.73136679,25.375
3617566076,0.0324223156,-0.0215312834,-0.0140605275,-0.465427473,-0.422456191,-9.38097456,25.3
3617571091,0.0221552501,-0.0102273594,-0.016713457,-0.478576923,-0.367412815,-9.22730434,25.225
3617576105,0.0240465512,0.00538282068,-0.016713457,-0.171955782,-0.424251084,-9.61417045,25.325
3617581120,0.0313415715,-0.00080742303,-0.0140605278,0.139446971,-0.340489421,-9.67635612,25.35
3617586134,0.0316117575,-0.00565196176,-0.0145911137,-0.201243178,-0.719810139,-9.87965474,25.275
3617591148,0.0262080393,0.00134570523,-0.0114075972,-0.197656967,-0.628270568,-9.48680956,25.325
3617596163,0.0151304143,0.00995821848,-0.0129993553,-0.108001671,-0.543312293,-9.4790363,25.25
3617601177,0.00297204556,0.00592110291,-0.0161828716,-0.246668534,-0.376985566,-9.89161377,25.3
3617606191,0.0321521316,0.00403711564,-0.0103464256,-0.31122036,-0.326728575,-9.70087156,25.25
3617611206,0.0240465514,0.020185578,-0.00901996095,-0.460048163,-0.409891943,-9.53464478,25.3
3617616220,0.010267067,0.0231461291,-0.011407598,-0.531174696,-0.572628879,-9.8892219,25.325
3617621234,0.0245869227,0.0188398728,-0.00769349606,-0.443312498,-0.386558336,-9.64885101,25.275
3617626249,0.015670787,0.0274523857,-0.00822408227,-0.568829934,-0.438610229,-9.85394338,25.2
3617631263,0.0305310148,0.0320277854,-0.00689761739,-0.403864175,-0.65998035,-9.89280955,25.375
3617636278,0.0372856654,0.0341809137,-0.00344880843,-0.244277725,-0.580406746,-9.56095412,25.325
3617641292,0.0105372528,0.0328352085,-0.00901996043,-0.293289292,-0.52117528,-9.81208796,25.3
3617646306,0.0167515303,0.0314895023,-0.00689761726,-0.360829628,-0.373994084,-10.0578407,25.3
3617651321,0.0359347343,0.0398328754,-0.00424468763,-0.441519395,-0.33211325,-9.97951066,25.3
3617656335,0.0340434311,0.0441391279,-0.00371410154,-0.328553708,-0.546303803,-10.1200262,25.325
3617661349,0.0326925011,0.0395637329,0.000265292977,-0.145656891,-0.547500392,-9.99625282,25.35
3617666364,0.0159409728,0.0306820787,-0.00291822261,-0.407450386,-0.355446857,-10.0237581,25.325
3617671378,0.0267484116,0.040102015,-0.00424468763,-0.526990779,-0.500234874,-10.3472427,25.175
3617676392,0.0340434337,0.0473688214,0.0050405661,-0.152231617,-0.346472395,-9.91792309,25.325
3617681407,0.00783539282,0.0374106056,-0.00106117191,-0.19407076,-0.695279911,-10.4554699,25.45
3617686421,0.010267067,0.0239535523,-0.00185705077,-0.439726301,-0.588184641,-10.5935936,25.4
3617691435,0.0218850639,0.0306820792,0.00344880873,-0.733795692,-0.460747242,-10.230047,25.375
3617696450,-9.74999999e-11,0.0325660675,-0.00079587893,-1.00156618,-0.586389748,-10.3089747,25.25
3617701464,-0.00216148781,0.029874655,-0.00106117184,-0.805519935,-0.31655752,-10.4363358,25.325
3617706479,-0.00621427704,0.0234152702,0.00053058592,-0.785198082,-0.263309027,-10.4124181,25.275
3617711493,-0.00189130177,0.0244918343,-0.000530585985,-0.902945377,-0.233992456,-10.485965,25.425
3617716507,0.00594409137,0.0328352085,0.00477527312,-0.564048307,-0.487670622,-10.2748924,25.325
3617721522,-0.00675464942,0.0274523862,0.00185705084,-0.480967727,-0.557671439,-10.3125625,25.3
3617726536,-0.0191832039,0.0196472957,0.00053058602,-0.493519476,-0.618697825,-10.4435111,25.25
3617731550,-0.0240465522,0.0177633089,0.00530585908,-0.622025417,-0.228009477,-10.1236137,25.375
3617736565,-0.0318819445,0.0207238601,-0.00265292977,-0.710485316,-0.18672694,-10.5433665,25.225
3617741579,-0.0148602285,0.0274523857,0.00265292984,-0.452278032,-0.241770314,-10.728728,25.325
3617746593,-0.0008105579,0.0142644752,0.0100811326,-0.415220504,-0.532542961,-10.3538201,25.425
3617751608,-0.024586924,0.0131879113,0.0061017384,-0.59751962,-0.494850214,-10.1971603,25.425
3617756622,-0.0443104992,0.0139953349,0.00212234365,-0.498898794,-0.306984754,-10.2408098,25.275
3617761637,-0.0267484108,0.0139953349,0.00053058592,-0.379358387,-0.0473236108,-10.3227276,25.375
3617766651,-0.0208043195,0.00968907731,0.00583644529,-0.490530962,-0.238180539,-10.3568099,25.325
3617771665,-0.0197235765,0.00403711568,0.00769349645,-0.636370241,-0.377583865,-10.0399023,25.325
3617776680,-0.0394471514,0.00861251302,0.00132646495,-0.735588796,-0.35724176,-10.1535106,25.275
3617781694,-0.038906782,0.0115730649,0.000265292977,-0.608278257,-0.250146483,-10.3825212,25.375
3617786708,-0.0335030612,-0.00134570518,0.00159175776,-0.501887309,-0.109546559,-10.0632218,25.3
3617791723,-0.0335030606,0.00242226942,-0.000530585955,-0.581979375,-0.117922723,-10.1260056,25.325
3617796737,-0.031071387,0.00457539775,0.00185705074,-0.480370026,-0.308181349,-10.16248,25.325
3617801751,-0.0251272957,0.000807423175,0.00344880873,-0.43853088,-0.275873285,-9.92031467,25.45
3617806766,-0.0451210572,-0.00134570523,-0.00212234375,-0.458255051,-0.262112434,-10.0285415,25.425
3617811780,-0.0356645477,0.0005382823,-0.00291822268,-0.308829551,-0.0975806053,-9.99804673,25.325
3617816795,-0.0221552491,0.00215312837,-0.00159175786,-0.261611083,-0.204675867,-9.95977866,25.3
3617821809,-0.0262080388,0.00242226949,-0.00079587893,-0.333335335,-0.310574541,-10.0835517,25.3
3617826823,-0.0191832045,-0.000538282105,0,-0.155220131,-0.297411998,-9.92390246,25.4
3617831838,-0.0264782243,0.00242226938,-0.00371410154,-0.201840886,-0.242966912,-9.9484179,25.3
3617836852,-0.0243167372,0.00269141041,-0.00371410154,-0.225151265,-0.264505626,-10.1367684,25.35
3617841866,-0.0132391124,0.00376797461,-0.00185705083,-0.0452429598,-0.213650336,-9.73256244,25.225
3617846881,-0.0183726469,0.00107656428,-0.00424468743,-0.295082396,-0.46433702,-9.85334555,25.3
3617851895,-0.00810557905,0.00538282073,-0.00185705077,-0.313611164,-0.488867211,-9.72239716,25.35
3617856909,-0.00891613713,0.00699766734,0.00053058592,-0.281932959,-0.457157438,-9.37260333,25.325
3617861924,-0.0348539918,0.0142644757,-0.00663232442,-0.337519242,-0.320745601,-9.73136651,25.35
3617866938,-0.0235061799,0.0145336167,-0.00716291011,-0.19287535,-0.222026498,-9.97353129,25.25
3617871953,0.00675464941,0.00861251279,-0.000265292975,-0.356048001,-0.281856259,-9.71342826,25.425
3617876967,0.00783539335,0.0169558856,0.0042446874,-0.43853089,-0.542714007,-9.46229427,25.375
3617881981,-0.00729502126,0.0226078471,0.00530585921,-0.221565047,-0.624082505,-9.35047962,25.35
3617886996,-0.0218850636,0.0201855777,-0.00106117188,-0.18988684,-0.432627246,-9.69250033,25.45
3617892010,-0.0170217158,0.0212621419,-0.00238763672,-0.0494268731,-0.240573725,-9.91014983,25.35
3617897024,0.00513353346,0.0271832447,0.00557115218,0.104780252,-0.316557515,-9.81926296,25.275
3617902039,-0.00378260369,0.0250301164,0.00477527332,-0.027909601,-0.436217023,-10.0267476,25.45
3617907053,-0.00405278974,0.01803245,0.00397939478,-0.146254597,-0.368609395,-10.0805622,25.425
3617912067,0.00810557902,0.0193781546,0.00477527345,-0.382944602,-0.412883421,-9.84736633,25.325
3617917082,0.00162111589,0.0199164367,0.00397939478,-0.473795305,-0.417071502,-9.67755206,25.275
3617922096,-0.00648446332,0.0271832447,0.00291822268,-0.170760382,-0.360233233,-9.87367567,25.325
3617927111,-0.00540371926,0.0123804878,0.00477527345,-0.328553712,-0.159803549,-9.99445895,25.325
3617932125,0.00108074393,0.0059211029,0.00291822268,-0.633381755,-0.122110804,-10.103882,25.475
3617937139,0.0226956224,0.0196472959,0.00769349645,-0.57241614,-0.242966917,-9.77322236,25.375
3617942154,0.009996881,0.0174941679,0.00663232448,-0.57241614,-0.490662105,-9.87247973,25.425
3617947168,-0.0132391124,0.00403711563,0.00185705074,-0.653105907,-0.275873285,-10.0416962,25.25
3617952182,-0.00513353338,-0.00161484625,0.00159175779,-0.798347504,-0.00903256511,-9.9681493,25.4
3617957197,-0.000270185952,0.012111347,0.000530585955,-0.827634901,-0.0646742389,-10.1409539,25.325
3617962211,0.00054037198,0.0110347831,0.00344880857,-0.579588562,-0.162795034,-10.1834077,25.375
3617967225,0.00189130175,-0.000269140987,0.00318351562,-0.460645855,-0.234590746,-9.98250049,25.35
3617972240,-0.0221552493,0.000807423352,-0.00106117191,-0.511450534,-0.0945891166,-10.0488715,25.225
3617977254,-0.00594409167,-0.00107656418,0.000530585955,-0.532370107,-0.144247817,-10.1194279,25.3
3617982268,-0.00243167362,-0.000538282007,0.000795878897,-0.628002436,-0.223223088,-10.0536549,25.3
3617987283,-0.00783539314,-0.00161484614,-0.0010611719,-0.684784107,-0.448781285,-10.1654696,25.275
3617992297,-0.0181024599,-0.00995821835,0.00265292957,-0.548508053,-0.115529534,-9.9412426,25.3
