# t_us, lat_deg, lon_deg, h_m, cov_pos_ned nn,ne,nd,ee,ed,dd [m^2], vn, ve, vd [m/s], cov_vel_ned nn,ne,nd,ee,ed,dd [(m/s)^2], vel_ok
# groves-profile_3: Groves LS GNSS fixes (Export_Demo_4.m)
30000000,50.4239247997,-3.5116041147,10001.6324,6.25,0,0,6.25,0,6.25,-24.1829,198.5352,-0.0014,0.01,0,0,0.01,0,0.01,1
30500000,50.4238235333,-3.5102326325,9996.4591,6.25,0,0,6.25,0,6.25,-25.3788,198.3823,-0.0071,0.01,0,0,0.01,0,0.01,1
31000000,50.4237116621,-3.5088296234,9998.5934,6.25,0,0,6.25,0,6.25,-26.5833,198.2180,-0.0369,0.01,0,0,0.01,0,0.01,1
31500000,50.4235711259,-3.5074666319,10002.1155,6.25,0,0,6.25,0,6.25,-27.8045,198.0527,-0.0180,0.01,0,0,0.01,0,0.01,1
32000000,50.4234477197,-3.5060529594,10000.3109,6.25,0,0,6.25,0,6.25,-29.0519,197.8787,0.0027,0.01,0,0,0.01,0,0.01,1
32500000,50.4233305160,-3.5046636690,9996.6459,6.25,0,0,6.25,0,6.25,-30.2323,197.6886,0.0273,0.01,0,0,0.01,0,0.01,1
33000000,50.4231898798,-3.5032709618,9999.5316,6.25,0,0,6.25,0,6.25,-31.4432,197.5221,0.0036,0.01,0,0,0.01,0,0.01,1
33500000,50.4230367531,-3.5018843606,9997.8389,6.25,0,0,6.25,0,6.25,-32.6644,197.3065,0.0393,0.01,0,0,0.01,0,0.01,1
34000000,50.4228822811,-3.5004978948,10000.0550,6.25,0,0,6.25,0,6.25,-33.8382,197.0834,-0.0308,0.01,0,0,0.01,0,0.01,1
34500000,50.4227175214,-3.4991178724,10002.0050,6.25,0,0,6.25,0,6.25,-35.0465,196.8937,-0.0674,0.01,0,0,0.01,0,0.01,1
35000000,50.4225678100,-3.4977366632,10000.0494,6.25,0,0,6.25,0,6.25,-36.2959,196.6720,-0.0013,0.01,0,0,0.01,0,0.01,1
35500000,50.4224062427,-3.4963384450,9997.8533,6.25,0,0,6.25,0,6.25,-37.4979,196.4710,0.0152,0.01,0,0,0.01,0,0.01,1
36000000,50.4222302748,-3.4949616836,10000.1416,6.25,0,0,6.25,0,6.25,-38.7304,196.2237,0.0328,0.01,0,0,0.01,0,0.01,1
36500000,50.4220700763,-3.4935883626,10000.6919,6.25,0,0,6.25,0,6.25,-39.8999,195.9779,-0.0308,0.01,0,0,0.01,0,0.01,1
37000000,50.4218819342,-3.4922195457,9998.9372,6.25,0,0,6.25,0,6.25,-41.0982,195.7384,0.0125,0.01,0,0,0.01,0,0.01,1
37500000,50.4216854578,-3.4908577666,9998.9826,6.25,0,0,6.25,0,6.25,-42.3421,195.4729,-0.0553,0.01,0,0,0.01,0,0.01,1
38000000,50.4215069649,-3.4894856551,9998.4087,6.25,0,0,6.25,0,6.25,-43.4619,195.2011,-0.0403,0.01,0,0,0.01,0,0.01,1
38500000,50.4212966802,-3.4880978664,9997.9964,6.25,0,0,6.25,0,6.25,-44.6960,194.9449,-0.0358,0.01,0,0,0.01,0,0.01,1
39000000,50.4210968730,-3.4867445352,10000.6979,6.25,0,0,6.25,0,6.25,-45.8879,194.6784,-0.0839,0.01,0,0,0.01,0,0.01,1
39500000,50.4208937700,-3.4853752879,9998.1120,6.25,0,0,6.25,0,6.25,-47.0717,194.3819,0.0104,0.01,0,0,0.01,0,0.01,1
40000000,50.4206754319,-3.4839999687,9998.0836,6.25,0,0,6.25,0,6.25,-48.2691,194.0780,0.0037,0.01,0,0,0.01,0,0.01,1
40500000,50.4204495597,-3.4826377847,10002.0952,6.25,0,0,6.25,0,6.25,-49.4627,193.7941,-0.0040,0.01,0,0,0.01,0,0.01,1
41000000,50.4202161482,-3.4812831236,10001.6843,6.25,0,0,6.25,0,6.25,-50.6513,193.4916,0.0073,0.01,0,0,0.01,0,0.01,1
41500000,50.4199974252,-3.4799217178,10002.8667,6.25,0,0,6.25,0,6.25,-51.8324,193.1782,-0.0320,0.01,0,0,0.01,0,0.01,1
42000000,50.4197733217,-3.4785665747,10001.2736,6.25,0,0,6.25,0,6.25,-53.0350,192.8360,-0.0118,0.01,0,0,0.01,0,0.01,1
42500000,50.4195267552,-3.4772174540,10001.6289,6.25,0,0,6.25,0,6.25,-54.2049,192.5152,-0.0024,0.01,0,0,0.01,0,0.01,1
43000000,50.4192723040,-3.4758661625,10001.7677,6.25,0,0,6.25,0,6.25,-55.3887,192.1797,-0.0370,0.01,0,0,0.01,0,0.01,1
43500000,50.4190264906,-3.4745187725,10000.6850,6.25,0,0,6.25,0,6.25,-56.5590,191.8200,-0.0345,0.01,0,0,0.01,0,0.01,1
44000000,50.4187511045,-3.4731794803,9999.6825,6.25,0,0,6.25,0,6.25,-57.7409,191.4784,0.0008,0.01,0,0,0.01,0,0.01,1
44500000,50.4185066039,-3.4718310223,10002.8743,6.25,0,0,6.25,0,6.25,-58.9322,191.1182,-0.0036,0.01,0,0,0.01,0,0.01,1
45000000,50.4182339479,-3.4704826174,10001.1485,6.25,0,0,6.25,0,6.25,-60.0739,190.8144,0.0455,0.01,0,0,0.01,0,0.01,1
45500000,50.4179700517,-3.4691454352,10001.2653,6.25,0,0,6.25,0,6.25,-61.2667,190.4052,-0.0123,0.01,0,0,0.01,0,0.01,1
46000000,50.4176791734,-3.4678087992,9998.9364,6.25,0,0,6.25,0,6.25,-62.3916,190.0081,-0.0128,0.01,0,0,0.01,0,0.01,1
46500000,50.4174004798,-3.4664661573,10001.4813,6.25,0,0,6.25,0,6.25,-63.5639,189.6283,0.0265,0.01,0,0,0.01,0,0.01,1
47000000,50.4171313825,-3.4651586123,10000.3750,6.25,0,0,6.25,0,6.25,-64.7461,189.2393,0.0023,0.01,0,0,0.01,0,0.01,1
47500000,50.4168390466,-3.4638116654,10000.3856,6.25,0,0,6.25,0,6.25,-65.9063,188.8277,0.0073,0.01,0,0,0.01,0,0.01,1
48000000,50.4165198553,-3.4625012863,10001.4183,6.25,0,0,6.25,0,6.25,-67.0631,188.4266,-0.0271,0.01,0,0,0.01,0,0.01,1
48500000,50.4162260310,-3.4611547614,10000.5603,6.25,0,0,6.25,0,6.25,-68.2020,187.9742,-0.0490,0.01,0,0,0.01,0,0.01,1
49000000,50.4159221424,-3.4598642023,10000.5874,6.25,0,0,6.25,0,6.25,-69.3612,187.6151,0.0534,0.01,0,0,0.01,0,0.01,1
49500000,50.4155981074,-3.4585403265,9999.1832,6.25,0,0,6.25,0,6.25,-70.5134,187.1594,0.0053,0.01,0,0,0.01,0,0.01,1
50000000,50.4152914306,-3.4572230843,10001.0642,6.25,0,0,6.25,0,6.25,-71.6767,186.7366,-0.0395,0.01,0,0,0.01,0,0.01,1
50500000,50.4149582165,-3.4559153984,9998.3130,6.25,0,0,6.25,0,6.25,-72.8125,186.2940,-0.0055,0.01,0,0,0.01,0,0.01,1
51000000,50.4146295865,-3.4546113118,10001.6279,6.25,0,0,6.25,0,6.25,-73.9341,185.8382,-0.0327,0.01,0,0,0.01,0,0.01,1
51500000,50.4142924607,-3.4532939812,9999.6620,6.25,0,0,6.25,0,6.25,-75.0824,185.3662,0.0041,0.01,0,0,0.01,0,0.01,1
52000000,50.4139560119,-3.4519839664,9998.8048,6.25,0,0,6.25,0,6.25,-76.1981,184.9046,0.0192,0.01,0,0,0.01,0,0.01,1
52500000,50.4136136662,-3.4507023663,10000.8837,6.25,0,0,6.25,0,6.25,-77.3538,184.4502,-0.0236,0.01,0,0,0.01,0,0.01,1
53000000,50.4132675962,-3.4494216907,10000.0930,6.25,0,0,6.25,0,6.25,-78.4824,183.9824,0.0569,0.01,0,0,0.01,0,0.01,1
53500000,50.4129025089,-3.4481208893,10001.0081,6.25,0,0,6.25,0,6.25,-79.6166,183.4735,-0.0232,0.01,0,0,0.01,0,0.01,1
54000000,50.4125462926,-3.4468356714,10000.7555,6.25,0,0,6.25,0,6.25,-80.7134,182.9841,-0.0571,0.01,0,0,0.01,0,0.01,1
