# t_us, static pressure [Pa]
2097633001,92490.109375
2097673001,92489.500000
2097713001,92489.390625
2097753002,92489.812500
2097793425,92489.875000
2097833248,92490.125000
2097873074,92489.703125
2097915001,92489.953125
2097955208,92490.312500
2097995035,92490.984375
2098035001,92489.859375
2098075000,92490.296875
2098115002,92489.890625
2098155001,92490.515625
2098195399,92490.406250
2098235266,92489.640625
2098275044,92489.796875
2098315002,92490.250000
2098355001,92490.359375
2098395000,92490.218750
2098434999,92490.875000
2098475413,92490.406250
2098515233,92490.421875
2098555103,92491.312500
2098595000,92490.593750
2098635001,92490.515625
2098675002,92490.031250
2098715000,92489.093750
2098755424,92489.093750
2098795245,92489.515625
2098835070,92489.640625
2098875002,92489.671875
2098915002,92489.906250
2098955000,92489.812500
2098995003,92489.078125
2099035001,92489.687500
2099075260,92489.984375
2099115082,92489.687500
2099155002,92489.609375
2099195001,92490.140625
2099235002,92490.671875
2099275000,92489.968750
2099315002,92490.703125
2099355271,92489.468750
2099395094,92489.937500
2099435140,92490.078125
2099475001,92490.562500
2099515000,92489.125000
2099555002,92490.156250
2099595001,92489.750000
2099635282,92489.953125
2099675109,92489.671875
2099715002,92490.468750
2099756863,92490.171875
2099796001,92490.593750
2099836002,92489.828125
2099875999,92489.859375
2099916000,92490.031250
2099956409,92490.484375
2099996187,92490.453125
2100036010,92490.234375
2100076002,92490.468750
2100116001,92489.578125
2100156000,92489.484375
2100196001,92489.937500
2100236377,92489.578125
2100276201,92489.328125
2100316023,92488.578125
2100356002,92489.515625
2100396002,92489.593750
2100436002,92488.609375
2100476002,92489.437500
2100516387,92489.203125
2100556210,92490.203125
2100596036,92488.609375
2100636002,92489.296875
2100676000,92489.640625
2100716002,92489.718750
2100756001,92489.171875
2100796403,92488.843750
2100836224,92489.265625
2100876053,92488.859375
2100916001,92487.937500
2100956002,92489.140625
2100996001,92489.000000
2101035999,92489.281250
2101076413,92489.921875
2101116236,92490.140625
2101156187,92488.656250
2101196000,92489.375000
2101236000,92488.500000
2101276002,92488.031250
2101316002,92488.671875
2101356552,92488.468750
2101396248,92489.031250
2101436074,92488.546875
2101476117,92488.765625
2101516001,92487.953125
2101556002,92488.578125
2101595999,92488.562500
2101636002,92489.125000
2101676260,92489.000000
2101716086,92489.343750
2101756001,92489.187500
2101797840,92488.531250
2101837002,92489.781250
2101877002,92489.437500
2101917002,92489.671875
2101957002,92490.140625
2101997477,92489.078125
2102037166,92488.656250
2102077001,92489.265625
2102117001,92489.750000
2102157000,92488.906250
2102197005,92488.937500
2102237002,92489.500000
2102277354,92489.093750
2102317177,92488.453125
2102357000,92490.359375
2102397002,92489.781250
2102437001,92489.250000
2102477002,92489.203125
2102517002,92489.234375
2102557367,92488.921875
2102597188,92488.203125
2102637012,92488.734375
2102677002,92489.968750
2102717001,92488.656250
2102757001,92489.546875
2102797005,92489.703125
2102837378,92488.671875
2102877204,92489.406250
2102917023,92489.625000
2102957000,92489.406250
2102997000,92489.265625
2103037000,92489.375000
2103077002,92488.500000
2103117388,92488.921875
2103157214,92489.328125
2103197036,92489.546875
2103237001,92488.500000
2103277002,92488.984375
2103317001,92488.234375
2103357001,92489.125000
2103397444,92488.312500
2103437232,92488.937500
2103477048,92489.796875
2103517096,92489.546875
2103557001,92489.578125
2103597002,92489.000000
2103637001,92488.421875
2103677414,92488.953125
2103717283,92488.593750
2103757062,92488.562500
2103797001,92488.468750
2103838819,92488.562500
2103878000,92488.640625
2103918000,92488.953125
2103958002,92489.093750
2103998002,92488.343750
2104038402,92487.828125
2104078143,92488.609375
2104118001,92488.578125
2104158001,92488.296875
2104198002,92489.484375
2104238000,92489.500000
2104278002,92488.843750
2104318328,92488.750000
2104358197,92489.312500
2104398000,92488.640625
2104438000,92488.484375
2104478002,92488.875000
2104518000,92488.140625
2104558002,92488.781250
2104598341,92488.953125
2104638165,92487.765625
2104678032,92488.515625
2104718002,92489.281250
2104758000,92489.187500
2104798000,92488.812500
2104838002,92488.937500
2104878354,92488.609375
2104918180,92488.687500
2104958002,92488.281250
2104998001,92488.328125
2105038002,92488.281250
2105078000,92487.375000
2105118001,92488.640625
2105158369,92488.390625
2105198190,92487.875000
2105238017,92488.734375
2105278002,92488.453125
2105318000,92488.187500
2105358000,92488.250000
2105398000,92486.265625
2105438382,92487.406250
2105478203,92487.234375
2105518029,92488.312500
2105558072,92487.406250
2105598001,92487.390625
2105638001,92486.859375
2105678002,92487.656250
2105718394,92486.656250
2105758215,92486.437500
2105798044,92486.453125
2105838002,92486.906250
2105879804,92485.734375
2105918999,92485.484375
2105959000,92486.031250
2105999000,92486.515625
2106039001,92486.343750
2106079345,92486.015625
2106119123,92486.546875
2106159000,92485.875000
2106199002,92485.187500
2106239001,92485.625000
2106279000,92485.531250
2106319001,92483.937500
2106359309,92485.953125
2106399132,92484.937500
2106439001,92485.203125
2106479001,92486.109375
2106519002,92485.593750
2106559000,92485.234375
2106599003,92485.562500
2106639321,92484.875000
2106679147,92486.953125
2106719002,92486.640625
2106759001,92486.312500
2106799001,92485.921875
2106839001,92486.671875
2106879000,92486.203125
2106919335,92485.468750
2106959160,92486.593750
2106999003,92485.484375
2107039001,92487.156250
2107079000,92485.859375
2107119000,92486.937500
2107159002,92486.375000
2107199344,92486.359375
2107239172,92486.406250
2107279000,92486.468750
2107319001,92486.656250
2107359000,92487.062500
2107399002,92487.484375
2107439000,92487.609375
2107479357,92487.546875
2107519182,92486.484375
2107559007,92487.187500
2107599053,92488.546875
2107639000,92487.796875
2107679002,92487.875000
2107719002,92487.187500
2107759368,92487.640625
2107799194,92488.953125
2107839018,92488.140625
2107879002,92488.593750
2107920774,92488.562500
2107960001,92488.453125
2108000001,92488.656250
2108040000,92488.906250
